ShipmentID,OrderDate,Warehouse,Carrier,ProductCategory,Units,ShippingCost,DistanceMiles,PromisedDays,ActualDays,LateFlag
SH809688,2025-02-13,New Jersey,BlueFreight,Health,310,840.64,215,10,9,False
SH809689,2025-05-09,LA,NorthStar,Office,214,890.45,105,2,1,False
SH809690,2025-04-28,Dallas,NorthStar,Health,26,713.69,785,3,6,True
SH809691,2025-05-28,Chicago,NorthStar,Apparel,360,1154.5,223,2,5,True
SH809692,2025-09-06,Dallas,RoadRunner,Home,307,1470.49,1953,5,9,True
SH809693,2025-12-28,Atlanta,FastShip,Home,436,994.39,2232,10,10,False
SH809694,2025-03-12,Chicago,FastShip,Health,343,1101.66,2378,7,9,True
SH809695,2025-01-21,New Jersey,RoadRunner,Apparel,228,216.69,566,5,8,True
SH809696,2025-02-21,Chicago,BlueFreight,Home,353,1436.89,1548,3,6,True
SH809697,2025-02-07,Chicago,FastShip,Health,106,469.72,997,5,4,False
SH809698,2025-12-28,Dallas,NorthStar,Office,350,808.28,693,10,11,True
SH809699,2025-04-05,New Jersey,FastShip,Apparel,75,1247.21,2823,2,2,False
SH809700,2025-03-10,LA,RoadRunner,Apparel,39,1046.59,383,7,8,True
SH809701,2025-02-13,Dallas,FastShip,Office,216,709.01,469,3,4,True
SH809702,2025-08-31,Atlanta,FastShip,Electronics,212,1216.16,1364,10,13,True
SH809703,2025-05-12,New Jersey,RoadRunner,Office,450,1448.72,191,2,5,True
SH809704,2025-02-27,Chicago,RoadRunner,Office,387,1482.8,541,3,2,False
SH809705,2025-10-11,LA,NorthStar,Office,415,999.12,2111,5,7,True
SH809706,2025-03-26,New Jersey,RoadRunner,Electronics,266,39.96,1228,7,9,True
SH809707,2025-04-09,LA,RoadRunner,Electronics,136,1223.65,1606,2,4,True
SH809708,2025-09-11,Dallas,BlueFreight,Electronics,134,871.36,1000,10,12,True
SH809709,2025-06-27,LA,FastShip,Health,285,1031.82,880,10,11,True
SH809710,2025-11-13,LA,FastShip,Home,241,815.54,130,3,2,False
SH809711,2025-01-08,LA,FastShip,Health,326,940.91,722,3,5,True
SH809712,2025-07-26,Chicago,FastShip,Health,236,997.98,1382,10,11,True
SH809713,2025-11-28,LA,NorthStar,Health,485,606.3,1231,10,11,True
SH809714,2025-04-16,New Jersey,BlueFreight,Office,52,469.15,41,7,8,True
SH809715,2025-01-28,New Jersey,BlueFreight,Electronics,14,55.95,1597,3,5,True
SH809716,2025-02-18,Dallas,BlueFreight,Home,16,121.06,2575,7,8,True
SH809717,2025-11-26,Dallas,NorthStar,Apparel,11,1154.51,185,3,2,False
SH809718,2025-03-06,LA,BlueFreight,Office,457,98.75,2086,5,5,False
SH809719,2025-12-16,New Jersey,RoadRunner,Office,89,905.24,2487,10,12,True
SH809720,2025-02-22,LA,BlueFreight,Home,416,543.41,1684,10,9,False
SH809721,2025-12-07,New Jersey,FastShip,Office,459,360.77,359,10,14,True
SH809722,2025-08-18,Atlanta,FastShip,Home,35,1105.26,1002,2,5,True
SH809723,2025-02-11,LA,NorthStar,Electronics,418,1037.8,1988,3,5,True
SH809724,2025-03-26,Dallas,NorthStar,Apparel,55,85.1,875,5,8,True
SH809725,2025-08-08,Atlanta,NorthStar,Health,406,890.95,1122,3,2,False
SH809726,2025-11-14,Dallas,NorthStar,Apparel,208,803.57,390,3,2,False
SH809727,2025-12-30,New Jersey,NorthStar,Home,243,331.81,1177,5,5,False
SH809728,2025-08-16,Chicago,BlueFreight,Health,441,301.51,1769,2,4,True
SH809729,2025-02-17,Chicago,BlueFreight,Electronics,249,1149.08,2256,5,6,True
SH809730,2025-01-16,Dallas,BlueFreight,Apparel,59,1039.24,2747,7,11,True
SH809731,2025-12-06,Chicago,FastShip,Home,394,84.8,128,10,11,True
SH809732,2025-12-27,Chicago,FastShip,Apparel,493,120.41,2654,5,6,True
SH809733,2025-01-02,Dallas,BlueFreight,Office,175,212.48,2658,3,5,True
SH809734,2025-01-22,Chicago,BlueFreight,Office,133,458.77,2677,7,6,False
SH809735,2025-02-20,LA,FastShip,Office,12,905.88,660,2,4,True
SH809736,2025-11-28,Dallas,RoadRunner,Office,368,1450.8,1274,3,2,False
SH809737,2025-07-27,Chicago,FastShip,Home,314,89.78,10,5,9,True
SH809738,2025-06-21,LA,BlueFreight,Apparel,192,275.52,69,2,2,False
SH809739,2025-05-06,LA,FastShip,Office,149,1367.1,966,2,4,True
SH809740,2025-09-24,LA,RoadRunner,Electronics,67,1096.89,60,7,6,False
SH809741,2025-03-02,Dallas,RoadRunner,Electronics,477,729.54,2654,3,2,False
SH809742,2025-03-20,LA,RoadRunner,Health,254,1278.8,1462,3,4,True
SH809743,2025-07-10,LA,RoadRunner,Office,149,906.28,347,3,6,True
SH809744,2025-05-24,Chicago,NorthStar,Health,94,616.89,17,5,6,True
SH809745,2025-07-29,LA,NorthStar,Apparel,56,176.67,2117,5,4,False
SH809746,2025-10-30,Dallas,NorthStar,Office,188,305.74,1090,2,5,True
SH809747,2025-03-30,LA,NorthStar,Health,265,498.26,1613,10,12,True
SH809748,2025-11-24,New Jersey,NorthStar,Health,163,62.48,665,2,2,False
SH809749,2025-10-09,New Jersey,BlueFreight,Electronics,420,1127.57,837,7,9,True
SH809750,2025-02-20,Atlanta,FastShip,Home,75,523.55,2648,2,1,False
SH809751,2025-09-14,Dallas,FastShip,Home,262,1137.08,2424,3,5,True
SH809752,2025-10-24,Dallas,NorthStar,Apparel,240,1498.49,1426,10,10,False
SH809753,2025-05-15,New Jersey,BlueFreight,Apparel,462,1122.72,1796,3,5,True
SH809754,2025-03-30,LA,NorthStar,Health,85,306.62,226,2,2,False
SH809755,2025-07-12,New Jersey,NorthStar,Health,310,652.01,1867,3,3,False
SH809756,2025-10-18,New Jersey,RoadRunner,Home,221,824.37,2153,3,5,True
SH809757,2025-05-10,Dallas,BlueFreight,Electronics,383,219.9,1210,5,6,True
SH809758,2025-02-28,Dallas,BlueFreight,Office,225,909.73,509,7,8,True
SH809759,2025-05-03,Dallas,RoadRunner,Home,123,760.04,892,5,7,True
SH809760,2025-01-11,Chicago,BlueFreight,Electronics,408,1432.26,255,2,5,True
SH809761,2025-02-03,Atlanta,RoadRunner,Electronics,399,1362.85,2808,7,7,False
SH809762,2025-04-18,Atlanta,RoadRunner,Apparel,480,127.26,2930,2,6,True
SH809763,2025-12-24,Chicago,RoadRunner,Electronics,242,135.79,651,2,4,True
SH809764,2025-12-10,New Jersey,NorthStar,Apparel,413,445.92,1319,10,14,True
SH809765,2025-08-06,Atlanta,BlueFreight,Electronics,146,717.41,2048,3,2,False
SH809766,2025-01-06,Chicago,NorthStar,Home,311,78.85,588,10,13,True
SH809767,2025-12-24,Atlanta,BlueFreight,Apparel,362,1349.61,423,2,6,True
SH809768,2025-01-19,Atlanta,FastShip,Office,280,926.13,2262,7,10,True
SH809769,2025-04-07,Dallas,FastShip,Office,91,1456.92,1404,2,5,True
SH809770,2025-07-10,Chicago,RoadRunner,Office,51,124.91,160,2,2,False
SH809771,2025-01-26,Chicago,NorthStar,Electronics,423,1026.45,774,3,4,True
SH809772,2025-12-06,Atlanta,NorthStar,Office,91,723.45,1990,3,7,True
SH809773,2025-05-20,Atlanta,NorthStar,Home,315,1275.4,1102,2,1,False
SH809774,2025-08-08,Chicago,RoadRunner,Apparel,12,292.91,2964,5,5,False
SH809775,2025-07-01,Atlanta,RoadRunner,Apparel,47,1249.7,82,3,7,True
SH809776,2025-06-05,LA,NorthStar,Apparel,413,919.66,1946,3,2,False
SH809777,2025-09-28,Dallas,BlueFreight,Office,223,493.76,2920,2,3,True
SH809778,2025-01-27,New Jersey,NorthStar,Apparel,22,1452.56,2537,5,7,True
SH809779,2025-04-19,New Jersey,FastShip,Health,424,751.39,2745,3,7,True
SH809780,2025-04-14,LA,BlueFreight,Electronics,110,726.54,1781,3,7,True
SH809781,2025-02-08,Dallas,RoadRunner,Office,27,194.94,2396,3,7,True
SH809782,2025-01-04,Dallas,RoadRunner,Apparel,298,966.82,1169,5,6,True
SH809783,2025-07-29,Chicago,BlueFreight,Electronics,287,1138.83,2557,7,8,True
SH809784,2025-11-25,Chicago,BlueFreight,Home,367,971.34,670,5,8,True
SH809785,2025-11-11,LA,NorthStar,Apparel,209,841.83,1006,2,6,True
SH809786,2025-03-19,Atlanta,NorthStar,Health,209,312.89,2336,5,8,True
SH809787,2025-07-09,LA,RoadRunner,Home,231,1293.93,1644,2,4,True
SH809788,2025-06-13,Chicago,NorthStar,Health,215,147.38,744,3,3,False
SH809789,2025-09-26,Atlanta,BlueFreight,Apparel,150,790.23,2876,5,6,True
SH809790,2025-04-29,Dallas,NorthStar,Electronics,308,136.87,1967,3,5,True
SH809791,2025-01-06,Dallas,FastShip,Home,365,794.58,2646,10,13,True
SH809792,2025-03-11,Chicago,RoadRunner,Health,67,490.04,2661,10,11,True
SH809793,2025-09-18,Chicago,FastShip,Health,88,307.48,1686,10,11,True
SH809794,2025-09-07,Dallas,FastShip,Office,213,1331.02,1325,10,9,False
SH809795,2025-11-10,New Jersey,RoadRunner,Office,228,149.25,564,7,11,True
SH809796,2025-10-20,LA,BlueFreight,Apparel,462,388.79,2383,7,6,False
SH809797,2025-07-01,Atlanta,RoadRunner,Health,366,1479.82,1316,5,9,True
SH809798,2025-01-02,LA,RoadRunner,Apparel,13,1047.58,1877,10,14,True
SH809799,2025-12-22,Chicago,BlueFreight,Electronics,216,862.71,137,7,10,True
SH809800,2025-11-01,Chicago,RoadRunner,Health,391,1354.76,81,3,7,True
SH809801,2025-03-02,Chicago,RoadRunner,Office,346,1143.28,1167,5,9,True
SH809802,2025-11-24,Atlanta,RoadRunner,Apparel,491,645.46,2528,10,11,True
SH809803,2025-08-24,Chicago,NorthStar,Health,496,35.82,1806,10,10,False
SH809804,2025-12-13,LA,RoadRunner,Home,194,546.67,1595,10,12,True
SH809805,2025-11-05,New Jersey,RoadRunner,Electronics,151,512.55,1876,3,2,False
SH809806,2025-05-15,New Jersey,NorthStar,Electronics,252,693.69,2788,10,13,True
SH809807,2025-02-11,Atlanta,RoadRunner,Apparel,87,1416.38,2155,3,2,False
SH809808,2025-01-02,Atlanta,FastShip,Health,433,513.16,2914,3,7,True
SH809809,2025-04-05,Dallas,FastShip,Electronics,177,354.69,213,2,5,True
SH809810,2025-06-09,Dallas,NorthStar,Electronics,223,1478.46,2137,2,2,False
SH809811,2025-02-22,Dallas,RoadRunner,Apparel,447,57.01,1848,5,7,True
SH809812,2025-11-14,New Jersey,NorthStar,Home,277,476.68,938,2,2,False
SH809813,2025-04-05,Atlanta,FastShip,Electronics,276,533.29,2411,2,1,False
SH809814,2025-05-02,LA,RoadRunner,Health,87,127.14,76,3,2,False
SH809815,2025-03-14,LA,BlueFreight,Health,156,1095.65,2189,7,10,True
SH809816,2025-06-06,Chicago,NorthStar,Apparel,434,67.74,1131,2,1,False
SH809817,2025-10-30,LA,FastShip,Electronics,122,308.1,593,10,13,True
SH809818,2025-04-04,New Jersey,RoadRunner,Apparel,224,1118.8,2375,3,4,True
SH809819,2025-10-01,New Jersey,RoadRunner,Office,102,1047.58,910,7,11,True
SH809820,2025-04-06,Dallas,NorthStar,Electronics,67,610.11,2401,5,4,False
SH809821,2025-09-14,Atlanta,NorthStar,Office,477,941.76,579,10,10,False
SH809822,2025-09-02,LA,NorthStar,Electronics,11,674.1,515,2,3,True
SH809823,2025-01-17,Chicago,FastShip,Electronics,496,1492.12,2958,3,3,False
SH809824,2025-11-24,Atlanta,NorthStar,Electronics,360,544.12,2471,3,2,False
SH809825,2025-07-15,Chicago,FastShip,Electronics,461,1471.85,1470,2,1,False
SH809826,2025-07-19,Chicago,NorthStar,Apparel,324,1008.37,583,7,6,False
SH809827,2025-03-21,Chicago,BlueFreight,Electronics,327,161.1,2525,7,7,False
SH809828,2025-07-21,LA,BlueFreight,Health,286,1150.16,405,5,4,False
SH809829,2025-12-11,Atlanta,RoadRunner,Apparel,205,823.35,996,3,2,False
SH809830,2025-06-01,Chicago,FastShip,Apparel,79,78.02,1401,7,8,True
SH809831,2025-02-05,Atlanta,FastShip,Office,24,1251.22,883,7,10,True
SH809832,2025-04-02,Chicago,FastShip,Apparel,145,1234.79,2847,10,11,True
SH809833,2025-04-20,Atlanta,FastShip,Home,434,776.64,2417,2,1,False
SH809834,2025-10-27,Dallas,FastShip,Home,373,434.64,1721,5,9,True
SH809835,2025-01-12,LA,NorthStar,Office,325,130.05,424,7,8,True
SH809836,2025-12-01,New Jersey,NorthStar,Electronics,45,1165.35,741,2,3,True
SH809837,2025-03-05,Chicago,RoadRunner,Electronics,457,642.0,2421,7,6,False
SH809838,2025-06-01,Dallas,FastShip,Office,315,1020.03,908,2,2,False
SH809839,2025-06-10,Dallas,FastShip,Apparel,26,428.12,2195,7,8,True
SH809840,2025-11-29,New Jersey,NorthStar,Apparel,144,1237.6,2657,10,10,False
SH809841,2025-09-29,New Jersey,NorthStar,Home,314,1181.54,1288,5,4,False
SH809842,2025-02-05,Chicago,NorthStar,Apparel,308,1472.85,515,5,9,True
SH809843,2025-10-27,Atlanta,BlueFreight,Apparel,20,1289.88,624,2,3,True
SH809844,2025-06-05,Chicago,NorthStar,Home,97,852.54,2689,10,13,True
SH809845,2025-02-21,Chicago,NorthStar,Apparel,449,659.81,2778,2,2,False
SH809846,2025-04-25,New Jersey,NorthStar,Health,321,910.11,1038,10,12,True
SH809847,2025-09-28,New Jersey,FastShip,Office,41,1207.67,273,2,4,True
SH809848,2025-10-10,New Jersey,FastShip,Home,247,42.26,1692,3,5,True
SH809849,2025-07-16,LA,NorthStar,Office,96,1182.83,2904,5,6,True
SH809850,2025-12-22,Dallas,RoadRunner,Office,66,1330.14,280,2,2,False
SH809851,2025-04-25,New Jersey,BlueFreight,Home,233,1359.8,112,7,10,True
SH809852,2025-08-08,Dallas,BlueFreight,Health,163,544.22,1099,10,14,True
SH809853,2025-10-19,Chicago,BlueFreight,Office,235,501.14,775,10,12,True
SH809854,2025-04-19,LA,FastShip,Health,193,723.58,2481,2,6,True
SH809855,2025-03-31,New Jersey,FastShip,Electronics,310,643.19,2811,10,9,False
SH809856,2025-03-15,Atlanta,NorthStar,Electronics,339,32.13,1783,10,9,False
SH809857,2025-08-28,Chicago,BlueFreight,Health,175,625.18,1128,5,6,True
SH809858,2025-09-08,New Jersey,BlueFreight,Apparel,192,1310.73,2526,10,9,False
SH809859,2025-12-17,Chicago,BlueFreight,Apparel,371,1480.97,632,7,8,True
SH809860,2025-08-09,LA,BlueFreight,Home,434,688.09,600,5,4,False
SH809861,2025-03-05,Dallas,NorthStar,Office,350,1321.46,474,3,6,True
SH809862,2025-10-31,New Jersey,BlueFreight,Apparel,204,848.65,1442,7,10,True
SH809863,2025-10-04,LA,FastShip,Office,127,824.04,943,2,6,True
SH809864,2025-01-21,New Jersey,RoadRunner,Electronics,346,674.69,2427,3,2,False
SH809865,2025-10-20,Atlanta,NorthStar,Health,168,446.08,1175,5,4,False
SH809866,2025-06-18,Dallas,NorthStar,Office,168,574.03,2115,5,7,True
SH809867,2025-06-15,New Jersey,BlueFreight,Electronics,221,592.14,2608,3,7,True
SH809868,2025-10-25,Dallas,FastShip,Health,368,1278.03,1434,2,1,False
SH809869,2025-03-24,LA,RoadRunner,Apparel,206,171.91,2440,2,3,True
SH809870,2025-03-09,Chicago,BlueFreight,Home,30,1317.8,707,2,2,False
SH809871,2025-12-21,Atlanta,BlueFreight,Apparel,345,210.12,2928,2,1,False
SH809872,2025-01-25,New Jersey,BlueFreight,Home,289,962.84,1020,7,8,True
SH809873,2025-12-18,Atlanta,RoadRunner,Electronics,356,794.68,2746,7,9,True
SH809874,2025-08-05,LA,RoadRunner,Health,413,430.98,468,5,9,True
SH809875,2025-11-11,LA,RoadRunner,Home,166,1443.86,2481,7,11,True
SH809876,2025-12-06,New Jersey,BlueFreight,Home,298,33.55,1294,2,6,True
SH809877,2025-08-04,Chicago,FastShip,Apparel,169,595.62,262,3,4,True
SH809878,2025-10-27,Chicago,FastShip,Apparel,358,1450.24,2891,3,4,True
SH809879,2025-04-14,Chicago,RoadRunner,Health,293,846.48,2084,5,8,True
SH809880,2025-07-01,Atlanta,RoadRunner,Home,8,986.74,1457,7,6,False
SH809881,2025-12-27,Dallas,RoadRunner,Apparel,267,425.15,525,2,6,True
SH809882,2025-04-06,Chicago,FastShip,Apparel,476,550.89,1335,2,4,True
SH809883,2025-01-29,Chicago,BlueFreight,Office,8,741.29,2712,10,10,False
SH809884,2025-04-11,New Jersey,NorthStar,Electronics,94,905.29,1226,10,10,False
SH809885,2025-01-30,Dallas,FastShip,Electronics,431,965.44,2136,5,9,True
SH809886,2025-07-18,Dallas,BlueFreight,Apparel,54,490.9,1339,3,2,False
SH809887,2025-02-09,Atlanta,RoadRunner,Office,45,888.17,1593,3,6,True
SH809888,2025-01-22,New Jersey,RoadRunner,Home,175,1068.34,2023,3,6,True
SH809889,2025-11-24,Dallas,BlueFreight,Home,68,1050.85,2961,2,4,True
SH809890,2025-01-21,Chicago,FastShip,Health,267,1236.07,1963,3,4,True
SH809891,2025-05-28,Dallas,NorthStar,Health,451,718.31,2974,2,4,True
SH809892,2025-10-13,LA,RoadRunner,Office,135,245.45,2393,3,7,True
SH809893,2025-07-03,Atlanta,NorthStar,Health,48,581.15,841,3,2,False
SH809894,2025-07-07,LA,BlueFreight,Apparel,460,1472.29,160,5,6,True
SH809895,2025-06-29,Dallas,FastShip,Health,264,972.34,2378,10,10,False
SH809896,2025-05-23,Dallas,FastShip,Home,17,337.61,2503,3,5,True
SH809897,2025-04-29,Atlanta,FastShip,Apparel,432,635.71,2810,2,3,True
SH809898,2025-03-19,New Jersey,NorthStar,Office,209,13.22,1036,7,10,True
SH809899,2025-02-20,Chicago,NorthStar,Office,30,640.11,348,10,9,False
SH809900,2025-07-05,Chicago,BlueFreight,Electronics,2,802.73,1501,2,4,True
SH809901,2025-04-20,Chicago,NorthStar,Electronics,248,1482.0,2950,5,6,True
SH809902,2025-11-20,Dallas,NorthStar,Electronics,17,704.73,2970,5,5,False
SH809903,2025-08-14,Chicago,RoadRunner,Apparel,113,467.35,690,3,5,True
SH809904,2025-06-26,Chicago,RoadRunner,Office,447,1284.74,555,7,9,True
SH809905,2025-05-20,New Jersey,FastShip,Home,163,424.89,1669,5,6,True
SH809906,2025-07-12,Atlanta,FastShip,Electronics,391,1469.05,2611,3,6,True
SH809907,2025-09-06,Atlanta,NorthStar,Office,221,439.11,2941,3,3,False
SH809908,2025-06-30,LA,FastShip,Apparel,188,739.88,1280,3,6,True
SH809909,2025-02-09,Dallas,NorthStar,Home,94,834.15,2767,2,6,True
SH809910,2025-06-28,New Jersey,FastShip,Health,53,1019.34,2764,5,6,True
SH809911,2025-05-13,Chicago,NorthStar,Health,254,983.62,1957,10,14,True
SH809912,2025-04-09,LA,BlueFreight,Health,53,236.24,97,10,10,False
SH809913,2025-02-16,Dallas,BlueFreight,Office,9,1272.73,2470,3,5,True
SH809914,2025-01-24,Chicago,RoadRunner,Health,66,705.56,2470,7,6,False
SH809915,2025-09-17,New Jersey,BlueFreight,Office,300,314.33,1870,3,7,True
SH809916,2025-06-06,LA,FastShip,Health,279,173.92,840,3,2,False
SH809917,2025-12-24,Chicago,BlueFreight,Office,201,1343.32,2243,7,8,True
SH809918,2025-06-12,Atlanta,BlueFreight,Apparel,363,1133.2,1430,5,5,False
SH809919,2025-02-12,Chicago,NorthStar,Electronics,393,1148.61,1775,10,10,False
SH809920,2025-07-02,New Jersey,FastShip,Apparel,365,471.28,1832,7,7,False
SH809921,2025-03-23,Atlanta,RoadRunner,Electronics,45,239.01,2164,10,11,True
SH809922,2025-05-01,Chicago,RoadRunner,Health,207,703.38,2868,10,14,True
SH809923,2025-02-15,Atlanta,BlueFreight,Health,380,1017.64,2027,2,5,True
SH809924,2025-05-15,New Jersey,FastShip,Office,335,1175.85,2859,5,5,False
SH809925,2025-04-03,Chicago,FastShip,Electronics,107,1158.61,2446,7,8,True
SH809926,2025-10-23,Atlanta,RoadRunner,Electronics,490,194.18,2082,10,13,True
SH809927,2025-01-16,Chicago,BlueFreight,Office,237,1012.69,1957,10,13,True
SH809928,2025-01-01,Chicago,RoadRunner,Apparel,259,671.98,172,7,6,False
SH809929,2025-06-09,Atlanta,BlueFreight,Health,465,1117.58,2898,3,5,True
SH809930,2025-05-06,LA,RoadRunner,Office,496,876.11,220,5,5,False
SH809931,2025-07-30,LA,BlueFreight,Apparel,178,1039.27,800,7,9,True
SH809932,2025-05-31,Dallas,FastShip,Office,309,1203.17,1560,7,9,True
SH809933,2025-03-01,Dallas,FastShip,Apparel,393,968.89,819,3,5,True
SH809934,2025-02-02,Atlanta,NorthStar,Apparel,366,137.38,2579,5,6,True
SH809935,2025-01-20,Chicago,BlueFreight,Apparel,165,215.95,1303,7,6,False
SH809936,2025-04-30,LA,BlueFreight,Electronics,262,1251.71,2667,10,12,True
SH809937,2025-03-28,Chicago,NorthStar,Office,242,1426.77,132,3,7,True
SH809938,2025-08-02,LA,RoadRunner,Office,132,1155.01,811,3,4,True
SH809939,2025-01-21,New Jersey,RoadRunner,Home,489,608.56,1657,2,1,False
SH809940,2025-06-24,New Jersey,FastShip,Electronics,178,285.85,2441,10,13,True
SH809941,2025-05-31,Dallas,NorthStar,Office,135,484.89,513,10,13,True
SH809942,2025-02-26,Atlanta,BlueFreight,Health,220,79.0,226,2,4,True
SH809943,2025-11-16,Dallas,NorthStar,Office,33,507.64,1955,3,4,True
SH809944,2025-11-11,LA,FastShip,Home,221,1071.96,2411,5,9,True
SH809945,2025-01-09,Atlanta,RoadRunner,Electronics,141,958.46,2704,5,4,False
SH809946,2025-09-10,LA,BlueFreight,Health,68,416.22,270,5,4,False
SH809947,2025-02-22,LA,FastShip,Electronics,317,575.3,1299,2,1,False
SH809948,2025-09-04,New Jersey,NorthStar,Health,174,1059.54,633,10,13,True
SH809949,2025-01-16,Chicago,NorthStar,Health,251,528.77,80,2,1,False
SH809950,2025-03-14,New Jersey,BlueFreight,Health,175,400.03,540,7,8,True
SH809951,2025-09-09,Chicago,RoadRunner,Apparel,103,1408.6,1750,10,14,True
SH809952,2025-09-04,Atlanta,BlueFreight,Office,314,142.79,2423,7,11,True
SH809953,2025-04-16,Dallas,FastShip,Office,261,613.23,2585,2,6,True
SH809954,2025-11-26,New Jersey,FastShip,Home,300,1315.54,286,10,12,True
SH809955,2025-07-25,Chicago,FastShip,Home,91,443.11,2949,5,7,True
SH809956,2025-11-23,New Jersey,BlueFreight,Electronics,302,1069.42,1582,3,3,False
SH809957,2025-01-27,Chicago,FastShip,Home,407,1451.53,1228,3,5,True
SH809958,2025-09-23,LA,FastShip,Office,461,1219.51,1936,2,4,True
SH809959,2025-02-27,New Jersey,NorthStar,Health,260,1026.69,2616,3,5,True
SH809960,2025-10-09,Atlanta,BlueFreight,Home,52,1190.7,780,3,3,False
SH809961,2025-07-25,Chicago,FastShip,Health,427,1221.85,399,10,13,True
SH809962,2025-09-18,Atlanta,FastShip,Office,19,652.75,2164,10,9,False
SH809963,2025-05-10,Dallas,BlueFreight,Electronics,435,775.71,870,10,14,True
SH809964,2025-10-30,Atlanta,BlueFreight,Apparel,31,1071.37,2280,10,12,True
SH809965,2025-10-30,LA,BlueFreight,Office,122,1226.87,1286,10,11,True
SH809966,2025-10-09,Dallas,BlueFreight,Office,291,947.84,763,7,8,True
SH809967,2025-05-10,New Jersey,NorthStar,Electronics,189,134.8,1212,7,10,True
SH809968,2025-01-12,Dallas,FastShip,Office,289,530.21,2550,7,6,False
SH809969,2025-05-17,Chicago,BlueFreight,Electronics,43,610.44,1933,7,7,False
SH809970,2025-03-04,Atlanta,FastShip,Electronics,23,178.46,2199,3,2,False
SH809971,2025-11-27,Dallas,FastShip,Office,41,346.96,217,10,13,True
SH809972,2025-06-18,Chicago,FastShip,Apparel,402,1204.85,296,5,6,True
SH809973,2025-07-13,Chicago,RoadRunner,Office,125,180.29,1550,5,8,True
SH809974,2025-06-05,LA,FastShip,Office,291,1324.44,191,7,9,True
SH809975,2025-10-26,Chicago,RoadRunner,Electronics,205,61.88,2319,3,2,False
SH809976,2025-06-29,Chicago,BlueFreight,Electronics,254,1212.15,2527,3,2,False
SH809977,2025-06-13,Chicago,NorthStar,Health,208,1126.49,286,5,7,True
SH809978,2025-04-01,New Jersey,BlueFreight,Office,322,924.64,1612,5,8,True
SH809979,2025-05-29,LA,RoadRunner,Home,278,1347.43,1654,7,10,True
SH809980,2025-03-27,Dallas,BlueFreight,Health,303,1017.69,2028,5,7,True
SH809981,2025-10-24,Atlanta,BlueFreight,Electronics,407,445.52,2022,10,14,True
SH809982,2025-07-19,New Jersey,BlueFreight,Health,259,616.18,97,10,12,True
SH809983,2025-07-27,Dallas,RoadRunner,Apparel,366,488.11,784,5,7,True
SH809984,2025-08-12,Atlanta,RoadRunner,Home,125,1450.66,338,7,9,True
SH809985,2025-11-27,New Jersey,FastShip,Apparel,470,692.94,1964,2,6,True
SH809986,2025-05-27,Dallas,BlueFreight,Electronics,441,1006.34,2429,2,2,False
SH809987,2025-07-05,New Jersey,RoadRunner,Home,305,467.09,1854,5,7,True
SH809988,2025-07-26,Chicago,NorthStar,Health,73,878.24,2443,7,10,True
SH809989,2025-05-26,Dallas,BlueFreight,Electronics,247,809.09,10,3,2,False
