LoanID,ApplicantAge,AnnualIncome,LoanAmount,CreditScore,DebtToIncome,EmploymentLengthYears,LoanPurpose,DefaultFlag
L408693,62,46278.93,16752.05,540,0.229,15,Small Business,False
L408694,65,56434.54,13658.01,814,0.528,18,Small Business,False
L408695,71,68510.69,36285.99,650,0.063,25,Medical,False
L408696,59,88216.57,20122.58,748,0.413,8,Small Business,False
L408697,55,56083.55,50757.58,738,0.536,4,Medical,True
L408698,32,25129.07,51485.4,646,0.626,12,Medical,True
L408699,43,36361.08,20532.49,571,0.445,25,Small Business,False
L408700,33,82220.67,5965.01,571,0.184,4,Auto,False
L408701,42,86865.4,23562.37,712,0.567,5,Debt Consolidation,False
L408702,55,53220.92,9775.56,791,0.369,33,Medical,False
L408703,42,40318.58,54914.05,670,0.585,20,Education,True
L408704,28,27064.64,45949.67,680,0.058,29,Medical,False
L408705,57,28607.6,14685.78,702,0.448,11,Medical,False
L408706,39,59637.87,34204.22,602,0.421,23,Debt Consolidation,False
L408707,39,21672.98,18926.39,831,0.137,4,Medical,True
L408708,47,77168.55,49646.36,689,0.572,32,Auto,False
L408709,21,88378.19,59673.52,713,0.257,26,Auto,False
L408710,61,28339.21,38673.2,824,0.108,34,Small Business,False
L408711,26,38892.88,11341.37,830,0.597,17,Home Improvement,True
L408712,63,69026.08,11385.94,805,0.512,2,Debt Consolidation,True
L408713,63,46053.0,34316.79,542,0.13,16,Medical,False
L408714,33,78116.82,40441.16,546,0.445,12,Home Improvement,False
L408715,70,103481.19,57331.03,802,0.196,16,Education,False
L408716,51,65427.56,18530.59,552,0.243,28,Small Business,True
L408717,24,18000.0,14670.1,615,0.267,8,Home Improvement,False
L408718,31,77354.24,38570.13,663,0.423,17,Home Improvement,False
L408719,38,61134.62,36671.61,630,0.486,13,Auto,False
L408720,21,89014.21,33960.63,834,0.609,25,Debt Consolidation,False
L408721,49,146395.19,42526.59,571,0.575,20,Education,False
L408722,30,41303.52,32904.41,669,0.584,23,Education,False
L408723,62,48550.73,3086.11,642,0.584,0,Medical,False
L408724,51,81183.02,17274.75,591,0.263,32,Medical,False
L408725,58,99669.25,53386.31,696,0.316,34,Education,False
L408726,30,137277.33,41118.18,676,0.155,11,Education,False
L408727,74,58505.47,42620.81,738,0.388,3,Education,False
L408728,57,44130.09,29993.53,810,0.288,2,Home Improvement,False
L408729,52,46625.34,26612.21,666,0.633,32,Home Improvement,False
L408730,71,57969.36,48594.66,615,0.075,29,Education,True
L408731,43,64084.58,56062.29,837,0.341,34,Home Improvement,False
L408732,45,77428.29,9145.7,704,0.543,20,Home Improvement,False
L408733,70,73001.13,8895.57,721,0.444,34,Auto,False
L408734,66,31076.33,3876.64,688,0.569,20,Home Improvement,False
L408735,37,22980.36,13009.54,609,0.627,31,Medical,True
L408736,57,68530.57,49097.55,760,0.512,34,Medical,True
L408737,32,47594.17,33960.55,733,0.302,21,Medical,True
L408738,24,52933.48,25970.51,773,0.164,13,Education,False
L408739,35,100184.69,30418.75,762,0.231,9,Auto,False
L408740,27,92995.57,52582.67,710,0.053,14,Education,False
L408741,37,60306.65,49174.48,531,0.066,12,Education,False
L408742,36,104533.61,46438.14,697,0.445,11,Medical,True
L408743,46,106679.0,12600.85,765,0.578,29,Small Business,False
L408744,72,115742.28,40558.16,665,0.262,27,Debt Consolidation,False
L408745,36,121840.74,19944.35,539,0.371,7,Home Improvement,False
L408746,42,65432.64,28749.28,779,0.641,19,Debt Consolidation,False
L408747,67,107490.44,9485.28,687,0.552,3,Home Improvement,False
L408748,39,62220.87,29841.35,644,0.575,18,Debt Consolidation,False
L408749,74,110840.6,56436.35,520,0.164,4,Medical,True
L408750,57,64415.8,40573.61,712,0.452,14,Auto,False
L408751,73,72604.31,2733.0,571,0.32,32,Medical,False
L408752,64,39892.33,51051.72,655,0.08,31,Small Business,False
L408753,57,39571.61,40184.83,719,0.483,16,Small Business,False
L408754,59,85035.44,26398.69,624,0.203,28,Medical,False
L408755,58,103025.12,26745.59,648,0.419,32,Home Improvement,True
L408756,66,38894.29,46243.05,753,0.306,31,Home Improvement,True
L408757,23,114423.18,16727.5,599,0.132,20,Education,True
L408758,26,110832.06,24078.85,663,0.412,14,Debt Consolidation,False
L408759,47,84725.33,47029.24,589,0.518,15,Medical,True
L408760,41,102394.43,53035.58,727,0.222,1,Medical,False
L408761,53,55182.22,50649.63,813,0.405,9,Small Business,False
L408762,34,26578.11,35965.79,574,0.456,7,Auto,False
L408763,70,55265.96,51171.89,710,0.347,11,Auto,True
L408764,30,110053.27,42993.72,615,0.549,27,Small Business,True
L408765,25,112424.8,49851.74,788,0.527,11,Home Improvement,False
L408766,62,34140.46,17180.73,728,0.173,25,Education,False
L408767,48,33661.97,4899.27,720,0.212,9,Auto,False
L408768,66,43487.42,58254.2,591,0.476,10,Home Improvement,False
L408769,44,18000.0,44157.42,555,0.212,5,Small Business,False
L408770,73,52461.42,51971.96,776,0.494,14,Debt Consolidation,False
L408771,29,87414.01,38936.82,725,0.389,5,Small Business,False
L408772,45,18000.0,22287.5,622,0.083,23,Small Business,False
L408773,72,69575.05,29516.63,619,0.092,18,Debt Consolidation,True
L408774,26,117336.56,42435.62,720,0.072,6,Medical,False
L408775,70,101158.38,37649.92,742,0.286,24,Small Business,False
L408776,67,84728.77,2475.49,549,0.33,30,Medical,False
L408777,28,75457.93,39778.59,690,0.514,0,Medical,False
L408778,51,108270.87,26346.86,675,0.577,7,Auto,True
L408779,34,88138.7,48289.32,837,0.621,12,Auto,False
L408780,31,63230.76,50687.78,588,0.35,8,Medical,True
L408781,51,101942.29,40572.15,682,0.498,10,Medical,True
L408782,39,28339.32,24479.34,717,0.474,33,Education,True
L408783,34,97385.97,46909.22,800,0.231,20,Debt Consolidation,False
L408784,67,89534.2,56853.98,801,0.309,7,Education,False
L408785,57,78412.49,12834.78,548,0.539,24,Small Business,False
L408786,34,75004.57,49524.09,738,0.258,30,Education,False
L408787,64,125834.45,3528.9,563,0.148,25,Small Business,False
L408788,68,106657.27,15315.24,817,0.147,26,Education,False
L408789,43,115925.53,53843.68,568,0.449,19,Medical,False
L408790,55,87609.53,4693.61,671,0.409,18,Home Improvement,False
L408791,72,108755.61,6759.39,812,0.148,11,Small Business,False
L408792,42,86391.25,14272.39,712,0.324,0,Small Business,False
L408793,29,67436.67,33469.06,578,0.518,32,Education,True
L408794,23,97268.76,33886.12,569,0.51,17,Home Improvement,False
L408795,32,63534.37,27901.07,830,0.29,10,Small Business,False
L408796,21,109763.71,56673.46,725,0.5,10,Home Improvement,False
L408797,60,33319.05,5136.28,771,0.473,15,Medical,False
L408798,70,64142.22,55033.11,703,0.579,16,Auto,False
L408799,49,50360.06,2344.48,637,0.429,22,Home Improvement,False
L408800,72,146886.62,4528.52,551,0.309,23,Auto,False
L408801,54,51271.24,5928.93,768,0.202,22,Debt Consolidation,False
L408802,74,70381.53,49275.47,844,0.587,11,Debt Consolidation,False
L408803,50,18000.0,32945.55,678,0.364,18,Small Business,False
L408804,42,126995.22,34116.48,604,0.498,5,Education,True
L408805,67,46229.47,29190.78,655,0.166,8,Auto,False
L408806,62,120255.58,32398.65,755,0.375,7,Auto,False
L408807,41,38787.1,6960.19,809,0.181,33,Education,False
L408808,44,41021.59,53523.19,617,0.339,12,Small Business,True
L408809,24,98771.47,35295.51,564,0.113,12,Medical,False
L408810,40,22687.16,26180.36,525,0.362,12,Debt Consolidation,True
L408811,57,85929.69,29335.74,571,0.308,24,Debt Consolidation,False
L408812,36,47795.79,58887.64,816,0.447,20,Home Improvement,False
L408813,48,141240.01,42796.67,594,0.179,14,Auto,False
L408814,64,129944.53,44961.71,713,0.47,29,Debt Consolidation,True
L408815,54,112764.94,52475.38,738,0.607,6,Auto,False
L408816,38,146806.35,56237.55,636,0.459,9,Home Improvement,True
L408817,33,52386.36,11296.08,636,0.397,7,Medical,False
L408818,52,97227.86,54194.97,533,0.341,12,Education,False
L408819,63,42014.87,53693.94,777,0.469,9,Small Business,False
L408820,66,100253.47,53044.66,613,0.643,23,Debt Consolidation,True
L408821,24,83176.82,35202.66,578,0.457,4,Small Business,False
L408822,37,32784.05,8827.12,580,0.126,2,Small Business,True
L408823,31,70401.32,40786.73,748,0.079,22,Debt Consolidation,False
L408824,55,75346.8,45237.6,584,0.104,7,Auto,False
L408825,21,74343.54,3783.56,843,0.052,31,Education,False
L408826,30,129580.35,50282.92,811,0.501,22,Small Business,False
L408827,58,38037.9,44520.06,835,0.286,21,Home Improvement,True
L408828,61,50492.52,9197.7,630,0.19,15,Small Business,False
L408829,62,18000.0,19527.61,780,0.424,27,Small Business,False
L408830,24,93642.81,40742.09,811,0.584,22,Debt Consolidation,False
L408831,50,98258.13,1300.51,661,0.075,14,Home Improvement,False
L408832,57,100242.01,41023.88,595,0.179,32,Small Business,True
L408833,30,70818.14,28840.11,537,0.172,9,Small Business,True
L408834,60,48401.8,43292.79,708,0.082,23,Home Improvement,False
L408835,23,33795.16,55828.83,738,0.124,6,Medical,False
L408836,67,90067.82,57405.64,734,0.247,4,Small Business,False
L408837,36,45625.9,37998.78,521,0.355,21,Small Business,False
L408838,67,18450.65,59101.15,781,0.214,1,Home Improvement,False
L408839,41,105213.71,20369.78,776,0.622,0,Small Business,True
L408840,65,60309.68,56327.29,570,0.125,18,Medical,False
L408841,46,77431.95,27796.07,619,0.524,4,Small Business,False
L408842,31,18000.0,52981.42,637,0.412,28,Debt Consolidation,False
L408843,62,70643.76,38930.7,807,0.075,27,Debt Consolidation,False
L408844,57,64458.87,46558.69,574,0.125,12,Medical,False
L408845,71,131505.01,38910.44,619,0.294,27,Small Business,True
L408846,36,64082.98,53746.4,636,0.477,33,Small Business,True
L408847,64,18000.0,52796.34,718,0.582,24,Education,True
L408848,41,64313.41,10960.47,742,0.093,8,Small Business,False
L408849,39,72232.69,32158.34,524,0.453,8,Debt Consolidation,False
L408850,33,114091.75,28957.33,541,0.291,30,Education,True
L408851,22,70440.71,13774.13,811,0.591,15,Home Improvement,False
L408852,49,57801.86,15142.4,676,0.391,8,Medical,False
L408853,73,67160.3,59354.28,787,0.406,4,Auto,True
L408854,53,166294.72,49450.12,792,0.567,22,Education,False
L408855,57,88775.05,24132.17,706,0.209,21,Auto,True
L408856,58,62324.56,13058.69,790,0.411,17,Auto,False
L408857,38,105707.1,21049.03,551,0.184,18,Home Improvement,False
L408858,70,33790.36,19966.24,732,0.553,18,Small Business,False
L408859,71,46716.9,51178.12,744,0.591,30,Medical,True
L408860,62,53559.04,19903.94,743,0.286,6,Medical,False
L408861,25,18000.0,35851.11,786,0.611,26,Debt Consolidation,True
L408862,22,105198.15,53637.01,842,0.633,16,Education,False
L408863,39,45247.18,37628.98,806,0.175,9,Auto,False
L408864,74,76191.37,57451.29,521,0.415,18,Education,True
L408865,47,52635.82,2983.34,727,0.211,2,Auto,False
L408866,69,83026.05,57447.19,671,0.197,14,Home Improvement,False
L408867,36,136682.46,57077.87,597,0.294,16,Debt Consolidation,False
L408868,60,59829.31,31057.59,635,0.256,9,Debt Consolidation,False
L408869,27,55559.1,52566.86,837,0.332,24,Medical,False
L408870,44,28966.52,55825.98,844,0.12,22,Home Improvement,False
L408871,27,62062.41,55780.12,701,0.292,13,Debt Consolidation,False
L408872,21,18000.0,41062.58,668,0.082,26,Auto,True
L408873,56,121505.19,54583.75,548,0.494,34,Small Business,False
L408874,33,49530.85,12168.35,766,0.252,14,Small Business,False
L408875,73,39463.31,33525.63,836,0.284,20,Medical,False
L408876,73,65514.05,54647.93,822,0.218,13,Debt Consolidation,False
L408877,74,93905.56,59972.59,824,0.179,32,Auto,False
L408878,61,63191.97,52057.19,751,0.259,1,Auto,False
L408879,46,109956.06,3177.38,601,0.072,31,Debt Consolidation,False
L408880,34,56264.53,59959.85,666,0.447,34,Education,False
L408881,62,44799.19,47511.35,527,0.379,18,Debt Consolidation,False
L408882,59,69741.01,57851.17,755,0.263,5,Home Improvement,False
L408883,32,66268.93,43574.09,585,0.224,31,Auto,True
L408884,33,103442.92,8527.59,757,0.533,2,Medical,False
L408885,58,99762.87,49419.66,702,0.171,17,Auto,False
L408886,60,55602.11,31370.84,703,0.058,20,Small Business,False
L408887,45,18000.0,19732.74,527,0.142,27,Auto,False
L408888,26,92085.9,3713.8,820,0.367,26,Debt Consolidation,False
L408889,55,29766.05,12721.91,841,0.576,18,Home Improvement,True
L408890,29,68234.24,11176.94,848,0.439,12,Home Improvement,False
L408891,22,89024.67,1734.19,575,0.093,28,Auto,False
L408892,71,134547.99,29960.56,573,0.516,30,Education,True
L408893,62,147126.86,12251.28,830,0.207,24,Debt Consolidation,False
L408894,59,86137.65,21612.04,585,0.337,34,Auto,False
L408895,51,18000.0,44326.46,769,0.429,12,Medical,False
L408896,60,33372.6,11276.47,657,0.352,26,Debt Consolidation,False
L408897,50,66329.96,18798.4,844,0.251,10,Home Improvement,False
L408898,72,59694.07,19480.87,848,0.101,25,Auto,False
L408899,33,75833.86,37430.74,542,0.096,27,Small Business,True
L408900,44,76413.56,57193.72,550,0.504,31,Home Improvement,False
L408901,40,31012.46,50207.2,550,0.156,33,Small Business,False
L408902,42,92546.84,11071.92,785,0.593,23,Auto,False
L408903,23,40492.27,35877.53,832,0.103,13,Medical,False
L408904,69,77433.49,40531.54,697,0.213,1,Small Business,False
L408905,39,134155.6,16999.35,529,0.369,29,Education,False
L408906,52,37898.35,1057.51,712,0.332,34,Auto,False
L408907,35,77070.98,32551.78,589,0.447,20,Auto,True
L408908,26,58299.41,52636.49,762,0.526,22,Home Improvement,False
L408909,63,37507.74,6229.81,588,0.436,31,Debt Consolidation,True
L408910,45,76107.97,21413.93,717,0.174,20,Auto,False
L408911,28,45667.4,20917.04,693,0.112,32,Auto,False
L408912,56,98875.18,35118.54,671,0.59,1,Home Improvement,False
L408913,29,93774.97,16557.79,797,0.311,28,Auto,False
L408914,68,129318.91,46818.5,743,0.471,5,Debt Consolidation,False
L408915,64,98379.1,27189.02,754,0.444,4,Debt Consolidation,False
L408916,59,94285.13,49027.66,520,0.329,25,Education,True
L408917,52,18000.0,43328.3,611,0.281,17,Auto,True
L408918,73,102701.59,29786.83,639,0.444,3,Auto,False
L408919,55,98074.04,33962.58,687,0.139,32,Debt Consolidation,False
L408920,22,47243.51,35535.38,620,0.45,15,Small Business,False
L408921,27,132039.14,43381.31,781,0.47,20,Medical,False
L408922,57,103243.35,53512.77,824,0.348,13,Small Business,False
L408923,56,79358.46,51669.65,561,0.492,3,Medical,True
L408924,40,97218.45,45733.9,822,0.219,18,Debt Consolidation,False
L408925,55,87840.07,23728.85,586,0.54,21,Education,True
L408926,40,78548.79,48744.71,692,0.159,0,Medical,False
L408927,46,65691.36,58438.89,614,0.388,32,Medical,False
L408928,30,113223.61,20071.55,721,0.478,31,Education,False
L408929,72,24772.37,39802.82,691,0.404,16,Home Improvement,False
L408930,54,78795.23,45240.04,659,0.054,5,Auto,False
L408931,35,121091.44,46681.88,841,0.173,29,Medical,False
L408932,57,76078.95,39522.18,835,0.137,20,Home Improvement,False
L408933,52,98215.94,24070.61,841,0.124,0,Small Business,False
L408934,36,72170.29,37860.65,705,0.494,0,Small Business,False
L408935,27,38993.58,22334.81,795,0.531,21,Debt Consolidation,False
L408936,57,102143.29,56037.89,609,0.349,31,Debt Consolidation,False
L408937,41,120499.9,49988.86,594,0.524,34,Medical,False
L408938,35,53749.57,1650.03,524,0.339,32,Auto,True
L408939,35,90238.54,23042.34,848,0.073,4,Small Business,False
L408940,29,81603.14,30818.84,604,0.566,5,Small Business,True
L408941,58,59847.3,44479.28,755,0.468,18,Debt Consolidation,False
L408942,71,109998.26,36850.28,624,0.092,29,Auto,False
L408943,62,64105.91,55774.58,847,0.542,3,Education,True
L408944,32,38145.83,45092.69,816,0.612,5,Small Business,True
L408945,67,59962.19,38864.98,840,0.402,14,Debt Consolidation,False
L408946,47,66680.04,41592.09,827,0.422,34,Auto,False
L408947,34,49958.19,54648.69,635,0.49,25,Home Improvement,False
L408948,44,53957.17,30848.57,732,0.266,18,Education,False
L408949,56,34084.3,32947.31,530,0.228,30,Home Improvement,False
L408950,56,61731.71,48460.36,555,0.167,19,Education,True
L408951,48,77507.36,14990.89,727,0.058,30,Auto,False
L408952,45,42183.96,29993.44,678,0.189,17,Debt Consolidation,False
L408953,49,36353.98,47024.76,831,0.324,27,Medical,False
L408954,61,38609.25,44838.17,620,0.334,25,Medical,True
L408955,33,66848.76,55697.0,533,0.631,30,Auto,True
L408956,36,54750.0,49322.51,784,0.472,7,Debt Consolidation,False
L408957,59,18117.01,11037.61,706,0.372,16,Auto,False
L408958,59,30321.32,53240.85,701,0.18,18,Auto,False
L408959,54,68158.03,41457.09,574,0.208,27,Medical,True
L408960,62,58755.45,11132.4,560,0.147,2,Small Business,False
L408961,69,68102.44,21085.34,652,0.174,27,Auto,False
L408962,41,121422.94,8174.74,751,0.241,8,Medical,False
L408963,53,79341.72,57229.22,750,0.43,20,Small Business,False
L408964,67,18000.0,30784.71,797,0.369,3,Education,True
L408965,58,50602.47,32834.85,542,0.262,0,Education,False
L408966,30,82106.24,8200.25,845,0.54,33,Medical,True
L408967,39,49286.27,28241.23,839,0.442,9,Auto,False
L408968,53,39134.93,52012.16,628,0.176,5,Debt Consolidation,False
L408969,31,99960.08,49284.48,557,0.247,17,Education,False
L408970,61,57511.33,47461.98,523,0.401,13,Small Business,False
L408971,72,43026.19,43056.8,643,0.564,24,Debt Consolidation,False
L408972,52,43402.86,47668.82,566,0.091,1,Small Business,False
L408973,53,124762.59,50388.36,663,0.509,2,Auto,False
L408974,57,34352.37,39701.85,726,0.196,6,Debt Consolidation,False
L408975,46,64400.82,9691.83,582,0.39,12,Home Improvement,False
L408976,58,66307.47,32892.39,785,0.216,6,Education,False
L408977,74,92915.06,4041.05,577,0.093,11,Small Business,False
L408978,38,44925.65,40296.35,678,0.071,9,Medical,False
L408979,35,43955.38,55230.67,556,0.361,4,Debt Consolidation,False
L408980,46,96755.98,31038.87,763,0.55,32,Home Improvement,False
L408981,59,150273.02,19350.42,762,0.47,15,Debt Consolidation,True
L408982,61,52771.68,25649.65,524,0.619,24,Auto,True
L408983,33,50624.03,48228.38,556,0.361,26,Medical,False
L408984,72,150456.56,32390.0,548,0.344,32,Small Business,False
L408985,44,59422.85,52469.12,761,0.101,34,Small Business,False
L408986,47,60681.62,45596.87,538,0.449,0,Auto,False
L408987,41,77763.5,22753.98,631,0.467,28,Medical,False
L408988,22,85018.48,39706.24,750,0.254,34,Education,False
L408989,61,79896.2,15393.11,831,0.112,29,Education,False
L408990,45,102781.3,12927.23,537,0.332,27,Medical,False
L408991,46,27320.84,5186.99,743,0.077,12,Education,False
L408992,49,64697.74,15304.75,557,0.64,0,Small Business,False
L408993,39,106784.89,47987.97,624,0.554,28,Medical,False
L408994,28,18000.0,6224.66,648,0.519,32,Auto,True
L408995,36,29870.41,39680.85,729,0.384,23,Auto,False
L408996,50,94635.37,22299.43,557,0.095,12,Medical,True
L408997,66,74648.7,59105.47,562,0.513,11,Debt Consolidation,False
L408998,44,51298.0,36125.33,559,0.104,27,Medical,False
L408999,32,82057.56,47530.78,599,0.428,13,Small Business,False
L409000,35,86053.58,47801.71,523,0.442,19,Home Improvement,True
L409001,45,43551.84,27228.63,586,0.278,27,Small Business,False
L409002,70,69547.9,5252.24,592,0.183,32,Auto,False
L409003,43,34371.09,8121.73,730,0.33,7,Home Improvement,False
L409004,35,108902.76,26530.03,710,0.571,11,Debt Consolidation,True
