MachineID,ReadingDate,Temperature,Vibration,Pressure,RuntimeHours,MaintenanceDaysAgo,ProductLine,FailureFlag
MC-019,2025-01-20 10:00,69.36,3.41,104.57,2379.4,160,Line B,False
MC-098,2025-02-05 01:00,81.27,3.74,94.62,2414.2,95,Line A,False
MC-027,2025-01-12 12:00,73.63,2.37,107.48,3936.6,174,Line B,False
MC-036,2025-02-12 11:00,72.17,3.7,72.62,3017.7,164,Line B,False
MC-029,2025-06-23 13:00,68.55,3.32,105.28,2236.2,239,Line B,False
MC-104,2025-01-13 08:00,75.21,3.72,106.04,2932.4,125,Line D,False
MC-102,2025-03-17 16:00,99.92,2.6,88.05,917.4,192,Line A,False
MC-118,2025-04-28 19:00,79.3,3.62,113.98,2954.1,21,Line B,False
MC-112,2025-01-13 21:00,68.05,1.94,83.81,2393.0,59,Line A,False
MC-098,2025-04-02 23:00,63.12,4.38,116.48,1554.5,50,Line C,False
MC-092,2025-06-08 07:00,73.89,3.33,90.15,993.5,166,Line A,True
MC-106,2025-01-18 12:00,78.06,4.59,115.12,4114.2,66,Line C,False
MC-005,2025-06-16 19:00,72.83,2.98,97.96,68.3,39,Line D,False
MC-123,2025-02-28 08:00,68.41,2.87,121.71,2527.4,171,Line A,False
MC-044,2025-02-15 18:00,62.7,2.73,94.24,382.4,65,Line A,False
MC-030,2025-02-02 13:00,73.79,2.19,114.31,3133.8,187,Line D,False
MC-060,2025-04-26 21:00,85.03,3.44,67.02,4036.5,73,Line C,False
MC-066,2025-05-25 20:00,58.3,1.78,90.31,2814.7,236,Line B,False
MC-014,2025-01-06 22:00,70.63,2.89,85.23,1916.0,112,Line A,False
MC-052,2025-06-28 13:00,76.36,2.74,82.88,4237.0,49,Line A,False
MC-025,2025-03-15 18:00,63.39,1.42,121.26,4397.3,72,Line A,False
MC-063,2025-01-23 01:00,84.13,2.11,110.13,1868.7,16,Line B,False
MC-074,2025-03-23 08:00,60.83,1.57,116.83,4887.9,68,Line C,False
MC-086,2025-01-05 14:00,69.04,3.37,110.13,291.7,150,Line B,False
MC-120,2025-01-25 09:00,79.66,4.85,96.72,2448.3,44,Line C,False
MC-087,2025-05-11 07:00,96.95,2.95,93.07,2713.8,60,Line C,False
MC-045,2025-06-15 14:00,72.79,3.44,92.35,451.3,34,Line A,False
MC-008,2025-01-10 19:00,63.42,2.38,83.2,1960.1,161,Line B,False
MC-078,2025-06-10 14:00,81.72,1.95,119.73,3065.0,179,Line A,False
MC-115,2025-04-24 18:00,67.0,3.23,120.31,1772.4,88,Line C,False
MC-056,2025-04-07 04:00,71.15,2.63,106.19,3932.5,15,Line D,False
MC-006,2025-06-08 09:00,77.41,0.65,105.63,806.6,76,Line C,False
MC-045,2025-02-10 00:00,62.42,4.22,107.02,1862.6,224,Line D,False
MC-045,2025-05-20 03:00,59.05,5.52,89.06,3154.6,127,Line C,False
MC-041,2025-04-22 21:00,73.05,3.2,78.8,1486.7,62,Line C,False
MC-142,2025-04-23 18:00,88.98,3.32,114.61,1126.0,80,Line A,False
MC-105,2025-06-20 21:00,101.45,0.63,103.51,2743.8,24,Line C,False
MC-149,2025-06-09 03:00,74.28,2.97,85.39,1300.9,165,Line B,False
MC-071,2025-01-22 03:00,66.65,3.04,83.38,1590.1,11,Line B,False
MC-141,2025-06-13 22:00,72.88,3.16,115.18,2877.7,14,Line A,False
MC-051,2025-05-12 01:00,77.1,2.99,100.49,4077.4,104,Line C,False
MC-149,2025-06-29 05:00,73.39,2.09,120.11,1475.9,32,Line D,False
MC-148,2025-06-15 18:00,82.45,3.33,86.59,2828.9,179,Line A,False
MC-012,2025-04-02 07:00,67.46,3.58,110.07,3046.2,121,Line A,False
MC-059,2025-01-05 11:00,70.76,6.6,110.61,1157.9,51,Line B,False
MC-011,2025-06-29 02:00,71.24,2.95,121.51,169.6,75,Line D,False
MC-076,2025-04-08 13:00,67.33,3.43,67.78,2557.1,148,Line D,False
MC-029,2025-03-29 20:00,90.4,3.81,83.76,2967.1,206,Line B,False
MC-040,2025-05-17 21:00,62.72,3.72,86.3,1110.4,28,Line C,False
MC-031,2025-03-10 17:00,86.98,3.14,109.56,32.6,212,Line C,False
MC-122,2025-02-14 04:00,72.57,4.85,79.66,292.9,65,Line B,True
MC-107,2025-02-28 11:00,60.22,2.47,107.38,378.1,142,Line C,False
MC-060,2025-05-08 01:00,64.36,2.87,78.52,2097.7,33,Line A,False
MC-037,2025-02-03 07:00,57.33,3.92,80.74,580.8,131,Line C,False
MC-143,2025-06-13 13:00,70.61,3.19,102.3,204.2,135,Line B,False
MC-140,2025-01-28 22:00,72.16,2.63,48.78,3636.6,85,Line B,False
MC-055,2025-01-28 21:00,80.16,4.63,117.16,3717.7,77,Line C,False
MC-019,2025-04-24 13:00,98.95,4.63,71.4,198.1,151,Line C,True
MC-006,2025-03-26 00:00,73.53,4.78,70.15,3304.1,207,Line C,False
MC-139,2025-01-14 14:00,70.46,2.32,108.07,2892.4,159,Line D,False
MC-060,2025-01-29 17:00,76.4,6.03,81.83,811.6,4,Line C,False
MC-014,2025-01-15 22:00,86.22,5.11,110.71,2780.3,203,Line C,True
MC-086,2025-01-11 02:00,75.01,1.54,97.05,625.8,230,Line A,False
MC-098,2025-01-30 21:00,71.5,3.13,117.61,4683.1,29,Line A,False
MC-140,2025-02-16 02:00,66.4,2.22,125.77,1672.2,158,Line D,True
MC-138,2025-02-11 01:00,85.89,2.06,84.94,625.8,112,Line C,False
MC-027,2025-03-19 20:00,73.86,2.72,101.44,1169.8,101,Line B,False
MC-146,2025-01-24 03:00,66.98,3.76,95.34,2567.4,175,Line B,False
MC-074,2025-06-11 14:00,72.64,4.1,82.97,1745.3,21,Line C,False
MC-011,2025-05-07 00:00,66.98,3.28,116.11,4767.9,148,Line A,False
MC-054,2025-05-22 17:00,66.55,1.98,127.46,166.8,86,Line D,False
MC-029,2025-05-02 08:00,76.68,1.18,94.19,588.7,69,Line D,False
MC-057,2025-02-18 14:00,87.61,3.93,95.49,1511.9,67,Line C,True
MC-132,2025-06-14 21:00,66.83,3.36,106.88,4861.8,130,Line B,False
MC-068,2025-01-31 14:00,72.13,3.79,102.18,2915.0,187,Line B,False
MC-146,2025-03-12 12:00,70.82,4.42,50.93,401.3,31,Line D,False
MC-040,2025-02-17 16:00,74.06,2.88,69.6,1918.5,168,Line B,True
MC-065,2025-05-07 12:00,76.06,4.33,82.1,2280.8,9,Line B,False
MC-074,2025-05-21 02:00,98.57,3.19,95.62,3071.8,75,Line D,True
MC-122,2025-03-11 17:00,87.09,2.39,110.05,4703.5,26,Line B,False
MC-030,2025-04-18 11:00,60.67,3.19,78.47,4718.9,41,Line C,False
MC-095,2025-01-12 13:00,71.29,3.66,119.52,2475.6,123,Line C,False
MC-099,2025-01-28 02:00,64.82,3.46,106.67,1513.2,177,Line D,False
MC-034,2025-06-16 20:00,87.15,2.33,100.95,2905.1,4,Line C,False
MC-110,2025-05-27 14:00,74.65,3.67,117.83,3316.3,4,Line A,False
MC-107,2025-01-07 16:00,95.21,3.94,92.51,2056.8,97,Line A,False
MC-081,2025-03-10 09:00,68.7,2.2,95.95,4333.8,102,Line C,False
MC-098,2025-03-03 16:00,56.06,1.82,97.58,3891.5,150,Line A,False
MC-078,2025-02-11 10:00,78.25,2.21,54.03,2421.2,173,Line C,False
MC-052,2025-01-27 21:00,93.45,3.32,85.51,654.0,202,Line A,False
MC-009,2025-04-18 18:00,64.64,2.82,85.09,530.7,196,Line C,False
MC-009,2025-04-30 20:00,77.59,3.46,62.9,4564.7,57,Line C,False
MC-065,2025-01-07 03:00,71.21,3.2,104.6,713.3,165,Line A,False
MC-123,2025-03-03 14:00,60.18,4.17,101.57,4258.9,219,Line D,False
MC-009,2025-04-22 21:00,79.17,2.33,83.29,2335.4,225,Line B,False
MC-108,2025-02-12 16:00,68.63,2.48,129.67,4503.5,163,Line B,False
MC-040,2025-03-16 17:00,75.61,3.74,129.68,4001.5,235,Line C,False
MC-048,2025-02-15 21:00,54.83,0.24,106.32,4447.0,108,Line A,False
MC-035,2025-03-11 14:00,59.34,3.29,121.7,3252.3,152,Line D,False
MC-096,2025-04-05 17:00,71.64,3.2,117.54,3743.9,137,Line C,False
MC-127,2025-01-28 08:00,78.65,4.07,120.18,3275.2,222,Line D,False
MC-095,2025-01-10 23:00,61.35,4.09,130.66,1154.2,205,Line D,False
MC-150,2025-03-04 15:00,78.17,2.02,61.97,3003.6,2,Line C,False
MC-078,2025-04-29 22:00,55.97,3.5,82.94,3765.1,141,Line B,False
MC-083,2025-04-19 09:00,66.92,2.38,109.95,4628.5,201,Line B,False
MC-140,2025-03-05 12:00,77.09,4.77,112.55,3011.1,115,Line D,False
MC-004,2025-04-20 14:00,59.5,2.09,81.94,1826.5,231,Line D,False
MC-144,2025-06-15 12:00,72.01,3.71,65.67,3975.6,217,Line D,True
MC-092,2025-01-17 22:00,65.45,2.63,60.8,2240.8,30,Line D,False
MC-065,2025-04-21 22:00,62.79,3.63,127.45,4217.6,132,Line B,False
MC-025,2025-01-09 21:00,68.95,4.69,122.66,3903.1,7,Line B,False
MC-002,2025-06-26 02:00,65.4,4.7,94.87,3834.5,1,Line B,False
MC-062,2025-01-27 03:00,80.61,3.66,109.77,3147.2,140,Line A,False
MC-144,2025-05-22 13:00,75.87,2.2,92.85,2091.6,177,Line D,False
MC-079,2025-04-05 23:00,68.92,3.82,91.99,641.0,74,Line B,False
MC-088,2025-06-19 22:00,59.44,1.5,123.8,4413.0,161,Line C,False
MC-006,2025-03-26 03:00,78.22,3.32,87.81,1590.2,202,Line D,False
MC-001,2025-01-26 02:00,76.33,4.0,131.0,874.9,239,Line C,False
MC-067,2025-05-17 13:00,60.83,2.89,103.13,4268.8,231,Line B,False
MC-125,2025-03-16 19:00,85.26,3.19,72.09,3526.4,52,Line A,False
MC-037,2025-05-23 15:00,72.92,1.6,72.82,451.5,123,Line A,False
MC-012,2025-06-23 03:00,70.81,6.22,121.64,3345.1,50,Line C,False
MC-071,2025-01-04 00:00,89.61,1.13,123.83,3823.3,159,Line A,False
MC-047,2025-04-04 18:00,73.12,2.6,75.39,4279.9,24,Line C,False
MC-144,2025-04-29 13:00,64.07,3.5,81.52,4875.1,164,Line B,False
MC-150,2025-02-27 13:00,64.95,1.39,100.45,987.8,114,Line A,False
MC-039,2025-01-16 04:00,72.36,4.76,114.42,4609.9,209,Line A,True
MC-128,2025-02-26 20:00,70.82,5.24,117.12,297.4,234,Line A,False
MC-122,2025-06-24 09:00,68.2,2.75,102.85,277.4,79,Line B,False
MC-107,2025-05-31 16:00,87.23,1.35,94.3,513.5,234,Line A,False
MC-113,2025-06-17 16:00,62.2,3.29,98.0,1234.1,2,Line D,False
MC-091,2025-02-02 19:00,80.9,3.09,112.57,3108.6,98,Line A,False
MC-137,2025-06-03 20:00,73.37,4.12,100.8,1960.7,33,Line C,False
MC-096,2025-03-14 23:00,75.18,3.83,113.24,4754.8,122,Line D,False
MC-019,2025-05-06 00:00,78.16,3.17,100.6,4751.3,102,Line D,False
MC-107,2025-02-18 22:00,98.15,2.35,107.33,3647.3,170,Line D,False
MC-078,2025-06-23 23:00,81.8,4.46,131.37,1200.6,211,Line A,False
MC-131,2025-05-17 00:00,62.11,2.17,79.73,24.1,195,Line A,True
MC-073,2025-01-21 10:00,60.83,3.66,92.42,2026.3,84,Line B,False
MC-096,2025-01-25 03:00,75.92,3.97,121.93,2875.4,195,Line D,False
MC-123,2025-02-07 13:00,82.07,3.1,119.21,3365.6,167,Line C,True
MC-150,2025-01-15 17:00,78.1,2.86,74.81,3375.5,96,Line B,False
MC-026,2025-04-10 20:00,46.08,2.72,99.79,4198.4,193,Line D,False
MC-101,2025-06-18 22:00,83.07,3.54,134.8,2231.4,138,Line A,False
MC-005,2025-05-06 10:00,93.29,2.38,106.08,1025.0,112,Line B,False
MC-047,2025-06-21 07:00,81.67,3.38,100.41,4592.7,3,Line A,False
MC-063,2025-04-08 23:00,78.95,1.86,99.2,572.2,143,Line C,False
MC-084,2025-02-20 16:00,70.17,2.22,102.65,3993.2,158,Line C,False
MC-127,2025-03-30 00:00,75.47,1.78,87.38,2983.2,234,Line C,True
MC-076,2025-05-19 03:00,57.73,2.91,113.45,3604.3,215,Line B,False
MC-002,2025-06-25 02:00,51.53,3.19,83.98,4251.1,30,Line A,False
MC-027,2025-03-28 13:00,68.43,1.82,102.62,1336.3,145,Line C,False
MC-023,2025-05-13 11:00,87.65,3.21,111.2,4706.6,29,Line A,False
MC-070,2025-02-04 03:00,97.2,2.89,103.64,4702.8,97,Line C,False
MC-006,2025-05-23 08:00,71.03,2.41,105.65,634.6,122,Line B,False
MC-075,2025-04-22 00:00,57.39,2.72,113.41,2005.1,230,Line D,True
MC-073,2025-01-22 16:00,61.82,4.21,95.48,3985.6,180,Line B,True
MC-042,2025-06-27 15:00,74.19,1.71,99.03,517.9,85,Line A,False
MC-090,2025-05-28 14:00,82.16,2.12,89.31,3958.6,88,Line A,False
MC-043,2025-03-31 21:00,50.46,3.3,88.74,159.6,186,Line B,False
MC-062,2025-02-23 11:00,63.33,3.3,91.67,2545.0,217,Line A,False
MC-019,2025-04-11 21:00,71.41,2.85,101.3,603.7,36,Line D,False
MC-037,2025-05-18 23:00,60.13,1.84,103.25,3750.0,23,Line A,False
MC-137,2025-03-17 22:00,62.37,2.91,112.49,4389.9,24,Line D,False
MC-046,2025-02-21 07:00,71.64,2.92,104.75,1797.6,194,Line D,False
MC-119,2025-06-15 02:00,68.9,2.98,88.36,2681.9,175,Line C,False
MC-010,2025-02-17 10:00,71.31,4.01,103.85,3710.3,185,Line D,False
MC-031,2025-02-10 09:00,61.18,2.82,118.03,3199.2,177,Line A,False
MC-112,2025-03-22 07:00,65.97,0.99,74.66,1948.9,117,Line B,False
MC-084,2025-06-12 11:00,59.76,3.82,94.07,3339.5,135,Line B,False
MC-036,2025-04-11 07:00,70.32,2.44,102.39,1347.2,193,Line B,False
MC-014,2025-05-29 16:00,82.14,0.48,76.17,4258.3,154,Line C,False
MC-139,2025-05-08 22:00,73.39,3.14,124.11,2072.9,118,Line B,False
MC-105,2025-06-09 21:00,70.54,1.75,123.3,3895.8,42,Line C,False
MC-136,2025-01-18 11:00,78.32,3.88,91.67,2072.6,116,Line C,False
MC-005,2025-02-26 19:00,74.35,2.79,67.14,3807.8,55,Line C,False
MC-081,2025-02-09 14:00,60.77,4.05,75.52,484.5,152,Line D,False
MC-071,2025-04-13 06:00,85.06,3.54,112.5,1353.3,239,Line A,False
MC-081,2025-03-23 18:00,68.69,4.35,94.76,299.1,0,Line B,False
MC-070,2025-04-07 12:00,72.49,3.88,131.78,259.8,60,Line C,False
MC-062,2025-04-11 08:00,81.94,1.29,103.86,3308.9,116,Line A,False
MC-026,2025-02-02 10:00,87.83,3.29,58.85,3116.8,44,Line B,True
MC-103,2025-02-18 11:00,84.82,0.76,118.11,20.6,114,Line C,False
MC-075,2025-05-13 21:00,84.36,3.65,110.54,3411.5,150,Line B,False
MC-099,2025-05-29 01:00,84.41,4.18,73.33,2860.0,28,Line D,False
MC-041,2025-03-23 02:00,55.49,2.64,103.99,1048.5,67,Line B,False
MC-121,2025-05-24 08:00,70.76,3.24,122.78,1246.7,137,Line B,False
MC-111,2025-04-24 16:00,74.23,5.06,90.63,4261.4,53,Line B,False
MC-065,2025-05-15 08:00,75.79,3.65,91.8,2321.0,173,Line B,False
MC-060,2025-03-28 15:00,82.22,4.49,115.07,2516.9,36,Line C,True
MC-123,2025-01-13 18:00,76.83,3.02,92.63,1092.2,110,Line A,False
MC-043,2025-04-10 10:00,74.65,3.43,86.81,1086.6,17,Line A,False
MC-076,2025-04-21 09:00,68.13,3.25,77.77,440.4,7,Line B,False
MC-116,2025-05-04 22:00,74.05,0.98,95.99,4867.3,208,Line D,False
MC-008,2025-03-28 23:00,92.75,1.09,114.68,89.5,123,Line B,False
MC-031,2025-06-04 03:00,62.34,3.95,100.11,1005.3,89,Line B,False
MC-113,2025-04-20 20:00,53.36,5.56,125.86,935.6,16,Line A,False
MC-082,2025-05-07 13:00,99.03,3.71,109.41,3950.4,121,Line A,False
MC-126,2025-04-21 17:00,76.02,5.46,134.82,746.1,109,Line A,False
MC-142,2025-02-04 00:00,71.94,2.53,78.24,2335.4,30,Line C,False
MC-102,2025-01-14 11:00,61.97,4.21,63.34,2238.8,43,Line B,False
MC-083,2025-01-16 15:00,66.65,4.98,112.21,3635.8,3,Line A,False
MC-029,2025-06-21 19:00,78.62,3.33,96.66,4372.3,89,Line B,False
MC-004,2025-02-12 22:00,72.13,3.72,91.37,450.0,6,Line B,False
MC-040,2025-06-17 01:00,57.89,3.25,100.14,2406.1,54,Line C,False
MC-079,2025-02-18 01:00,64.69,1.46,110.08,2022.9,190,Line B,False
MC-086,2025-03-28 02:00,87.6,3.15,113.94,3144.8,154,Line D,False
MC-109,2025-04-19 17:00,68.17,2.38,104.26,3091.6,196,Line A,False
MC-110,2025-04-27 09:00,94.94,3.37,114.84,3458.8,129,Line B,False
MC-033,2025-01-09 00:00,72.23,3.08,111.36,3655.2,223,Line C,False
MC-119,2025-01-15 23:00,89.44,2.45,120.37,3401.7,12,Line D,False
MC-088,2025-04-09 01:00,68.28,2.75,99.41,1299.4,79,Line C,False
MC-045,2025-01-06 10:00,77.99,5.0,96.08,808.6,124,Line C,False
MC-046,2025-02-06 06:00,60.67,3.21,110.57,1434.3,104,Line B,False
MC-148,2025-04-26 20:00,63.77,2.82,76.67,3982.1,220,Line D,False
MC-090,2025-03-05 02:00,81.81,1.48,135.14,4318.5,70,Line C,False
MC-059,2025-04-25 07:00,73.98,1.2,89.94,37.6,1,Line D,False
MC-083,2025-04-30 07:00,79.07,3.46,100.28,2067.6,106,Line B,False
MC-091,2025-06-14 15:00,60.2,3.91,72.82,549.8,220,Line A,False
MC-009,2025-02-13 14:00,61.12,2.62,78.19,292.8,110,Line D,False
MC-127,2025-05-15 06:00,64.51,3.27,122.73,2276.2,35,Line A,False
MC-126,2025-01-29 21:00,84.82,4.17,113.36,4434.0,58,Line C,False
MC-005,2025-02-08 12:00,77.99,3.3,118.69,1742.4,120,Line D,False
MC-070,2025-05-04 21:00,73.6,1.86,75.89,925.8,227,Line B,False
MC-126,2025-02-08 20:00,88.37,3.29,88.17,2355.1,126,Line C,True
MC-051,2025-03-22 21:00,77.66,3.0,129.57,2209.3,116,Line C,False
MC-119,2025-05-12 14:00,74.23,5.73,99.57,945.3,159,Line B,False
MC-003,2025-06-28 22:00,85.44,3.68,82.03,2490.0,28,Line B,False
MC-052,2025-01-13 06:00,86.08,2.42,108.51,1401.4,198,Line B,False
MC-040,2025-04-06 02:00,54.53,3.86,94.73,990.3,207,Line D,False
MC-054,2025-03-11 20:00,72.14,2.24,73.1,1402.6,191,Line B,False
MC-101,2025-03-24 14:00,88.04,3.66,99.63,1917.2,42,Line C,False
MC-091,2025-01-11 18:00,89.77,3.47,96.03,1461.1,201,Line A,False
MC-063,2025-01-26 17:00,72.17,3.11,93.3,1529.1,234,Line A,False
MC-009,2025-02-18 14:00,66.62,4.21,96.39,1337.1,39,Line A,False
MC-022,2025-02-28 01:00,68.72,3.65,84.12,1938.8,183,Line D,False
MC-142,2025-04-13 22:00,61.86,3.53,105.01,4018.4,217,Line A,False
MC-021,2025-01-19 14:00,71.82,2.7,131.74,4399.0,222,Line C,False
MC-052,2025-01-28 23:00,54.78,5.07,88.14,4227.0,160,Line C,False
MC-025,2025-03-02 10:00,76.59,4.39,102.35,3867.2,5,Line D,False
MC-065,2025-03-23 14:00,78.11,3.26,92.59,7.1,224,Line D,False
MC-046,2025-03-20 18:00,72.09,1.72,99.64,779.3,11,Line D,False
MC-092,2025-01-07 10:00,62.25,4.51,95.69,2051.7,164,Line D,False
MC-064,2025-02-28 20:00,67.57,1.75,119.39,3233.3,166,Line C,False
MC-076,2025-06-29 15:00,60.96,3.28,95.24,3617.1,134,Line C,False
MC-105,2025-03-06 20:00,74.88,2.44,106.97,1512.4,100,Line C,False
MC-116,2025-04-08 01:00,67.43,1.94,109.04,3618.4,184,Line B,False
MC-104,2025-02-24 19:00,67.72,1.4,96.71,1516.4,93,Line D,False
MC-142,2025-05-04 08:00,85.74,2.88,94.88,4188.8,192,Line A,False
MC-040,2025-01-02 02:00,80.77,4.53,94.47,1143.3,153,Line A,False
MC-023,2025-04-17 04:00,86.83,4.17,73.37,2160.5,45,Line A,False
MC-143,2025-05-21 17:00,63.11,2.64,80.61,3104.5,87,Line A,False
MC-067,2025-03-31 23:00,107.49,4.72,137.32,793.9,148,Line B,False
MC-083,2025-04-19 01:00,85.15,3.66,69.36,4592.4,80,Line A,False
MC-062,2025-05-09 00:00,79.74,3.01,88.87,1303.8,120,Line B,False
MC-061,2025-02-05 02:00,75.31,2.77,110.93,482.4,75,Line C,False
MC-097,2025-06-14 01:00,47.58,1.33,90.87,3693.6,125,Line A,False
MC-137,2025-01-26 14:00,63.99,3.83,107.86,2115.9,200,Line D,False
MC-042,2025-04-19 20:00,46.53,3.65,94.42,4814.3,3,Line B,False
MC-067,2025-03-23 02:00,88.62,3.64,127.32,2113.3,204,Line B,True
MC-067,2025-02-12 16:00,65.14,2.62,65.9,1992.6,59,Line B,False
MC-047,2025-05-31 05:00,79.18,3.22,97.06,3934.9,121,Line D,False
MC-093,2025-06-18 22:00,83.93,4.05,111.57,1933.6,143,Line B,False
MC-037,2025-04-15 17:00,59.36,3.35,116.59,1747.5,186,Line A,False
MC-102,2025-05-23 07:00,80.76,2.03,106.94,2991.2,186,Line A,False
MC-085,2025-02-19 10:00,50.79,3.45,113.34,472.9,48,Line B,False
MC-080,2025-03-27 19:00,73.53,4.34,100.94,1819.0,227,Line C,False
MC-085,2025-03-11 21:00,95.83,2.31,113.34,1790.2,92,Line A,False
MC-113,2025-03-22 17:00,83.99,3.6,134.7,931.6,142,Line D,False
MC-072,2025-02-12 03:00,90.19,2.63,88.88,3865.3,129,Line B,True
MC-012,2025-04-21 13:00,50.73,3.16,110.15,4936.5,146,Line B,False
MC-122,2025-02-06 21:00,69.26,2.46,89.88,1085.0,19,Line D,False
MC-008,2025-03-06 12:00,64.59,3.03,87.2,3049.9,68,Line D,False
MC-143,2025-04-11 06:00,77.31,1.41,81.63,1262.1,79,Line C,False
MC-120,2025-03-17 19:00,53.28,0.2,108.59,901.0,54,Line B,False
MC-044,2025-06-14 09:00,77.52,2.21,103.71,2104.3,2,Line A,False
MC-056,2025-04-24 15:00,70.39,3.3,101.06,1432.8,190,Line A,True
MC-087,2025-03-22 01:00,62.88,3.15,127.64,4169.0,145,Line A,False
MC-102,2025-01-13 09:00,75.39,4.5,120.33,1295.5,41,Line A,False
MC-108,2025-01-23 11:00,44.82,3.99,92.43,4940.8,63,Line A,False
MC-112,2025-03-27 15:00,79.95,1.45,45.26,4750.5,154,Line A,False
MC-111,2025-02-01 03:00,72.88,4.27,80.16,4102.0,157,Line C,False
MC-025,2025-04-05 23:00,89.2,1.25,98.01,3694.3,217,Line C,True
MC-148,2025-05-31 00:00,84.62,3.94,106.96,1797.4,8,Line B,False
MC-017,2025-02-25 21:00,61.32,4.56,99.72,268.7,202,Line B,False
MC-068,2025-06-18 03:00,68.3,2.8,110.97,2080.8,123,Line A,False
MC-039,2025-04-13 06:00,61.75,3.95,136.78,4618.9,77,Line C,False
MC-088,2025-01-15 13:00,71.66,3.37,122.13,272.4,227,Line B,False
MC-007,2025-03-29 04:00,77.64,1.12,90.73,2852.9,194,Line C,False
MC-025,2025-02-21 17:00,76.26,3.34,77.52,791.7,184,Line C,False
MC-111,2025-03-11 01:00,76.12,2.99,91.38,4377.4,74,Line C,True
MC-034,2025-01-22 10:00,72.56,5.43,69.01,1422.3,225,Line C,False
MC-044,2025-03-29 07:00,70.06,2.87,74.51,4148.0,115,Line C,False
MC-012,2025-05-23 23:00,80.74,2.53,106.3,4694.7,50,Line D,False
MC-104,2025-01-18 16:00,49.88,3.63,96.7,1398.7,126,Line C,False
MC-119,2025-06-04 03:00,89.09,2.43,90.57,553.5,226,Line D,False
MC-120,2025-05-20 23:00,49.12,2.98,117.6,2245.3,52,Line D,False
MC-128,2025-04-18 02:00,56.62,3.17,124.66,4075.8,46,Line C,False
MC-031,2025-02-11 13:00,93.32,4.05,119.1,851.3,73,Line B,False
MC-056,2025-03-01 19:00,83.42,1.59,106.51,3244.8,202,Line C,False
MC-128,2025-03-30 05:00,59.22,2.99,94.78,1522.2,111,Line D,False
MC-129,2025-01-22 06:00,53.96,4.11,130.33,3663.6,155,Line B,False
MC-096,2025-06-25 04:00,66.31,3.16,95.61,3551.2,94,Line C,False
MC-028,2025-01-29 13:00,59.32,1.37,125.23,1688.3,160,Line A,False
MC-061,2025-01-25 17:00,84.21,3.62,112.58,2223.6,159,Line B,False
MC-013,2025-02-15 11:00,70.27,4.0,99.25,3479.0,198,Line C,False
MC-049,2025-01-18 00:00,50.65,3.96,146.76,305.6,209,Line D,False
MC-090,2025-05-08 15:00,82.26,1.77,118.04,872.0,24,Line C,False
MC-056,2025-06-13 23:00,60.75,1.73,72.72,4696.1,59,Line C,False
MC-090,2025-06-17 18:00,68.59,3.63,52.97,1910.9,157,Line B,False
MC-035,2025-03-17 12:00,68.22,4.99,120.71,4228.7,174,Line A,False
MC-104,2025-02-16 16:00,94.26,3.99,112.74,1083.9,140,Line B,False
MC-143,2025-04-20 05:00,61.28,4.1,121.65,2808.4,147,Line A,False
MC-137,2025-04-16 19:00,68.66,3.02,127.91,4628.8,108,Line C,False
MC-132,2025-04-16 16:00,65.2,1.74,71.07,756.5,7,Line B,False
MC-140,2025-01-06 04:00,76.98,3.53,90.72,202.4,79,Line B,False
MC-138,2025-06-12 22:00,80.06,3.67,71.02,2579.5,186,Line C,False
MC-080,2025-06-05 18:00,72.31,3.12,114.66,3318.5,1,Line C,False
MC-084,2025-04-30 00:00,71.6,1.95,109.93,665.5,195,Line C,True
MC-008,2025-06-02 11:00,81.35,3.37,111.01,979.1,43,Line B,False
MC-115,2025-03-31 10:00,88.23,3.26,85.1,4761.0,168,Line D,True
MC-094,2025-03-15 02:00,78.24,5.63,92.25,890.4,19,Line B,False
MC-004,2025-06-14 18:00,79.52,3.07,83.12,3342.6,163,Line A,False
MC-008,2025-03-04 07:00,68.05,4.69,91.31,305.5,112,Line C,False
MC-052,2025-06-29 05:00,72.79,1.97,125.72,3999.2,186,Line A,False
MC-125,2025-03-31 10:00,63.97,5.34,109.42,4760.4,51,Line A,True
MC-036,2025-02-05 06:00,65.77,1.26,100.82,4602.2,214,Line D,False
MC-004,2025-01-05 17:00,70.61,2.12,111.88,3655.2,179,Line B,False
MC-007,2025-01-06 09:00,60.69,4.16,122.37,3089.7,198,Line D,False
MC-082,2025-06-25 00:00,100.9,3.69,73.73,4529.4,7,Line B,False
MC-048,2025-03-25 01:00,68.84,1.88,76.37,2846.8,66,Line A,False
MC-142,2025-01-16 17:00,73.11,3.81,109.63,1455.4,227,Line B,False
MC-130,2025-04-02 04:00,73.61,1.98,125.62,4587.9,216,Line C,False
MC-078,2025-04-07 14:00,67.5,3.2,108.6,4444.4,76,Line A,False
MC-144,2025-03-08 21:00,83.62,1.74,116.76,1193.6,147,Line B,False
MC-124,2025-01-26 06:00,82.1,2.7,107.21,4577.3,122,Line C,False
MC-090,2025-06-12 05:00,69.44,3.47,83.46,3229.7,72,Line D,False
MC-086,2025-06-04 03:00,78.22,2.39,133.23,1825.7,98,Line B,False
MC-094,2025-06-09 03:00,86.14,2.73,114.96,865.9,27,Line A,False
MC-129,2025-01-24 09:00,76.94,3.27,71.46,3557.5,223,Line B,False
MC-001,2025-04-26 21:00,74.64,4.18,83.61,1439.8,112,Line D,False
