CampaignID,Channel,AudienceSegment,Spend,Impressions,Clicks,Conversions,CampaignMonth,Revenue
M4617,Social Media,New Customer,571.02,272578,15454,1214,2025-08,227727.11
M4618,Search,Returning Customer,24663.85,102228,22011,1124,2025-05,225437.79
M4619,Email,New Customer,3623.39,370305,5915,169,2025-12,13749.56
M4620,Display,Returning Customer,12776.16,498777,20890,2121,2025-05,64836.32
M4621,Search,Student,8610.88,330835,18966,2780,2025-09,382124.51
M4622,Display,Small Business,8218.68,214278,2077,2277,2025-07,223083.75
M4623,Social Media,Returning Customer,10544.6,231449,3535,2989,2025-06,144089.08
M4624,Search,Small Business,14353.94,166565,4918,2460,2025-04,300008.77
M4625,Email,Enterprise,349.09,480026,5940,1104,2025-05,124469.96
M4626,Social Media,Returning Customer,3936.84,137729,530,2465,2025-05,186637.06
M4627,Social Media,Small Business,15368.33,171582,24903,646,2025-02,63870.59
M4628,Search,Enterprise,18509.73,49282,25756,1199,2025-09,42287.06
M4629,Referral,New Customer,16909.75,392236,27003,2117,2025-03,511505.5
M4630,Display,Returning Customer,24775.64,209569,26412,864,2025-01,161105.83
M4631,Referral,Returning Customer,1288.41,413227,10853,2273,2025-11,150338.33
M4632,Social Media,New Customer,12928.37,74144,11669,557,2025-09,84765.83
M4633,Referral,Small Business,10520.32,51372,17635,460,2025-05,79583.31
M4634,Display,Student,5052.99,217183,27911,2259,2025-09,326014.81
M4635,Email,Small Business,22273.14,22862,20268,1460,2025-02,235304.69
M4636,Referral,Returning Customer,3673.74,340467,18102,2801,2025-05,617852.62
M4637,Email,Small Business,12664.35,493183,22830,586,2025-05,132070.04
M4638,Referral,Student,4884.1,477365,25805,2144,2025-06,66845.75
M4639,Social Media,Returning Customer,10968.35,179874,16081,701,2025-06,98753.5
M4640,Display,Returning Customer,19783.98,123711,23054,1418,2025-06,181501.68
M4641,Display,New Customer,17544.79,334509,17367,1481,2025-05,50770.89
M4642,Email,Student,17540.29,71448,22473,2545,2025-05,583079.41
M4643,Referral,Student,5455.28,15597,23512,1198,2025-01,297290.19
M4644,Referral,Enterprise,669.13,237711,21503,1089,2025-01,201148.62
M4645,Search,Small Business,18029.67,382158,16401,1425,2025-05,123062.57
M4646,Social Media,Student,2742.14,421829,26648,2933,2025-09,116832.36
M4647,Search,Student,9815.78,176723,16144,1152,2025-11,102050.49
M4648,Display,Small Business,21113.68,38275,10505,1647,2025-11,265781.65
M4649,Email,Returning Customer,10296.06,291071,8504,219,2025-04,19596.78
M4650,Email,Student,11689.22,394153,9866,1810,2025-07,347881.28
M4651,Display,Student,23952.69,24962,25149,228,2025-05,56045.92
M4652,Social Media,Small Business,22735.59,211211,28682,44,2025-01,3211.23
M4653,Referral,Student,2362.79,54838,13265,785,2025-09,195039.27
M4654,Search,Returning Customer,21684.49,245462,9130,571,2025-01,78481.82
M4655,Display,Small Business,12415.5,411729,16590,1568,2025-02,186440.81
M4656,Social Media,Small Business,19969.52,277416,11357,626,2025-11,43429.49
M4657,Display,New Customer,8867.83,277526,18980,638,2025-11,26294.37
M4658,Social Media,Student,23934.92,86130,1586,2666,2025-08,513373.52
M4659,Search,Returning Customer,19934.28,388714,16229,1876,2025-07,330347.26
M4660,Email,Returning Customer,11290.24,403116,6458,32,2025-09,6319.49
M4661,Search,Enterprise,9081.92,81484,13282,2285,2025-07,168541.89
M4662,Display,Returning Customer,5355.05,357537,18501,2171,2025-09,419593.1
M4663,Social Media,Small Business,6957.31,164561,14576,2676,2025-02,445377.88
M4664,Email,New Customer,11107.4,486033,28681,1619,2025-12,185217.18
M4665,Referral,Small Business,8920.03,425720,3016,2831,2025-01,180975.6
M4666,Social Media,New Customer,16138.51,396210,11963,2820,2025-09,492326.19
M4667,Display,Returning Customer,15924.94,293393,24671,1094,2025-11,251303.01
M4668,Display,Enterprise,4917.97,191397,10120,239,2025-01,49070.76
M4669,Social Media,Enterprise,6592.94,334869,2444,2829,2025-03,697779.93
M4670,Social Media,Small Business,1225.41,302454,18208,1964,2025-04,115839.99
M4671,Search,Student,9623.2,104018,29611,2625,2025-06,448345.18
M4672,Search,Enterprise,11888.92,268738,27564,224,2025-03,23552.69
M4673,Email,New Customer,2716.81,278352,29094,947,2025-07,96997.22
M4674,Email,New Customer,2219.71,463530,12198,2,2025-12,200.9
M4675,Email,Student,6768.52,367277,26472,1109,2025-01,192901.67
M4676,Social Media,Enterprise,12336.46,423430,203,2257,2025-11,454716.61
M4677,Email,Enterprise,24587.52,87202,2317,503,2025-09,75083.47
M4678,Display,Enterprise,22885.34,314629,22616,1124,2025-06,205017.9
M4679,Referral,Small Business,10020.61,150389,797,2607,2025-07,271900.88
M4680,Display,Enterprise,13946.47,118612,18001,914,2025-02,125516.28
M4681,Social Media,Enterprise,14035.59,5439,18527,1588,2025-11,97279.78
M4682,Social Media,Enterprise,8642.76,281780,5862,1307,2025-01,48281.17
M4683,Referral,Small Business,21435.89,481495,4979,617,2025-02,78565.0
M4684,Email,Returning Customer,7361.23,312842,5031,2787,2025-09,681858.63
M4685,Social Media,New Customer,10734.89,448008,28219,2428,2025-03,564851.02
M4686,Search,Small Business,22681.8,336816,6286,1170,2025-01,265438.15
M4687,Search,Enterprise,8713.46,47006,19723,2551,2025-04,272975.4
M4688,Referral,Enterprise,12826.13,362946,25713,1491,2025-07,288832.72
M4689,Referral,Enterprise,21777.59,416300,25774,1919,2025-04,452337.42
M4690,Referral,Returning Customer,8254.88,401031,8309,879,2025-11,33965.94
M4691,Social Media,New Customer,24046.37,273465,29824,1183,2025-12,148294.38
M4692,Email,Student,5168.43,261386,10822,2778,2025-06,302008.96
M4693,Referral,Enterprise,17135.93,482294,28150,660,2025-07,141641.26
M4694,Email,Student,1594.92,496574,8322,1240,2025-08,192264.52
M4695,Display,Student,13473.62,255230,3173,2299,2025-04,573814.04
M4696,Referral,Returning Customer,4068.89,377816,17261,988,2025-06,37260.83
M4697,Email,Enterprise,15749.12,104174,29476,2311,2025-03,220466.65
M4698,Display,Student,15458.88,327353,21515,1176,2025-12,175784.37
M4699,Referral,Small Business,10469.93,428268,2126,1532,2025-07,113956.61
M4700,Referral,New Customer,23128.28,454507,24311,2974,2025-06,722296.97
M4701,Social Media,Returning Customer,22295.99,469089,23357,2228,2025-03,403488.52
M4702,Social Media,New Customer,18401.03,83736,28633,2755,2025-02,445144.77
M4703,Social Media,Returning Customer,18019.33,265805,22485,599,2025-01,33387.88
M4704,Search,Small Business,1798.88,282295,12357,2504,2025-04,508309.17
M4705,Referral,New Customer,8156.55,204442,6404,1588,2025-08,386561.09
M4706,Referral,Student,5158.74,3114,28735,2298,2025-12,472076.78
M4707,Social Media,Student,9774.81,387774,11480,975,2025-09,148455.76
M4708,Search,Student,2818.33,381857,16406,2195,2025-02,392824.32
M4709,Display,New Customer,8024.74,42996,18926,2974,2025-01,430885.94
M4710,Display,New Customer,14316.12,183061,29628,1492,2025-07,49751.24
M4711,Email,New Customer,4238.16,421508,14938,1272,2025-07,281145.55
M4712,Referral,Small Business,2733.31,138901,26240,1581,2025-01,122696.52
M4713,Referral,New Customer,17696.42,430544,21122,616,2025-07,58852.71
M4714,Display,Student,6248.46,16678,5883,1684,2025-02,388966.0
M4715,Search,Returning Customer,12007.49,148615,3949,588,2025-08,113642.0
M4716,Display,Small Business,20977.19,437918,19058,2075,2025-12,308828.42
M4717,Email,Enterprise,9525.88,6634,12224,2986,2025-01,245444.22
M4718,Social Media,Enterprise,2554.46,268982,1164,2287,2025-04,480926.43
M4719,Referral,Enterprise,19654.85,5896,21524,2997,2025-10,435283.97
M4720,Social Media,Small Business,18488.84,84256,28173,1319,2025-09,195027.93
M4721,Display,Student,15294.39,489050,260,2399,2025-07,162444.41
M4722,Search,Small Business,13494.13,232513,28062,1685,2025-12,208632.29
M4723,Display,Enterprise,18829.55,390431,19516,1441,2025-05,151727.89
M4724,Referral,Small Business,8896.35,435721,28754,1896,2025-08,172656.04
M4725,Search,New Customer,8309.31,179998,16235,1997,2025-06,262685.73
M4726,Social Media,Student,15722.61,334448,10843,149,2025-12,31914.47
M4727,Display,Student,4244.08,444817,27748,2105,2025-06,202405.31
M4728,Social Media,New Customer,15867.24,217388,17655,1578,2025-02,126769.66
M4729,Social Media,New Customer,21689.91,446241,28865,391,2025-11,87386.79
M4730,Email,Small Business,12926.49,40511,7806,537,2025-05,106801.63
M4731,Search,New Customer,2164.94,454201,20677,431,2025-09,65611.24
M4732,Display,Enterprise,16605.3,200314,17925,2467,2025-05,439158.42
M4733,Social Media,Student,21746.17,251375,16172,1182,2025-04,52066.37
M4734,Display,Small Business,5001.47,103853,24999,1294,2025-03,247269.57
M4735,Search,Returning Customer,15343.34,410403,15927,1124,2025-01,253471.37
M4736,Social Media,Student,5008.28,137587,24346,2180,2025-02,286538.48
M4737,Email,Student,20511.06,19780,13348,1404,2025-05,301040.28
M4738,Referral,Small Business,6395.66,53214,5102,2971,2025-10,454875.16
M4739,Referral,Student,15772.78,80835,23357,908,2025-03,30068.96
M4740,Search,Returning Customer,14774.04,308699,19290,2854,2025-09,79648.55
M4741,Social Media,Small Business,9431.82,316600,10042,1853,2025-08,99141.32
M4742,Search,Small Business,22521.61,94298,296,1919,2025-09,464225.16
M4743,Search,Returning Customer,22542.61,52903,7280,2264,2025-08,544019.64
M4744,Social Media,Enterprise,8568.11,116301,12711,2626,2025-11,90258.58
M4745,Display,Student,8767.45,22623,13255,2614,2025-04,282499.58
M4746,Social Media,Small Business,16405.68,163757,22087,2679,2025-09,637636.88
M4747,Email,Enterprise,7171.45,55079,9991,1228,2025-11,183505.91
M4748,Email,Student,7665.22,104298,2396,2339,2025-08,475314.3
M4749,Social Media,Student,612.35,227755,24430,876,2025-12,62152.5
M4750,Referral,Returning Customer,2439.17,151183,10491,1472,2025-10,70842.92
M4751,Social Media,Returning Customer,16485.07,244667,8270,450,2025-06,44697.76
M4752,Referral,Small Business,8087.99,109592,22599,1293,2025-10,233773.89
M4753,Email,Enterprise,2122.86,463077,12073,1680,2025-06,393504.88
M4754,Referral,Returning Customer,23262.14,32411,14920,2504,2025-11,502153.55
M4755,Referral,Enterprise,7463.0,211473,8118,114,2025-01,13350.81
M4756,Email,Returning Customer,5306.74,90287,26612,1794,2025-12,195319.85
M4757,Search,New Customer,13106.13,257677,16157,2572,2025-11,567994.74
M4758,Display,Enterprise,20784.74,238322,9406,2328,2025-04,329214.33
M4759,Search,New Customer,21828.29,408292,9197,1430,2025-02,182723.45
M4760,Referral,Small Business,7696.66,359585,12971,1229,2025-07,109699.91
M4761,Email,Small Business,18579.76,407540,18807,1827,2025-08,329232.77
M4762,Search,Returning Customer,13127.01,215521,7361,2111,2025-05,124984.64
M4763,Search,Student,14923.18,163962,24192,1200,2025-08,134738.85
M4764,Display,Returning Customer,11056.39,325328,10485,1635,2025-07,317678.91
M4765,Social Media,Student,4513.49,362561,22496,10,2025-05,1768.84
M4766,Search,Enterprise,20528.79,90602,27514,952,2025-06,52347.18
M4767,Email,Student,13648.49,443046,9061,2366,2025-02,249681.37
M4768,Email,Student,10106.14,242644,15240,1244,2025-07,141462.46
M4769,Search,New Customer,16915.78,411873,16973,1421,2025-08,110219.22
M4770,Display,Small Business,10698.64,34121,22455,2815,2025-12,197229.47
M4771,Display,Returning Customer,21242.82,164847,11492,1219,2025-05,170080.21
M4772,Referral,Student,3478.79,187696,21977,1309,2025-02,131430.13
M4773,Email,Student,845.04,370254,19512,2276,2025-02,367737.74
M4774,Search,Student,14277.91,123310,9917,2536,2025-11,429153.99
M4775,Email,Student,6495.41,369147,26148,1042,2025-11,250011.75
M4776,Social Media,New Customer,3043.51,415832,1164,527,2025-10,83207.21
M4777,Display,Student,855.19,121770,25210,1942,2025-06,407334.23
M4778,Search,Returning Customer,19282.44,491213,10719,308,2025-12,70809.08
M4779,Social Media,Enterprise,23999.18,335201,26619,2177,2025-09,262820.87
M4780,Email,New Customer,15432.16,255254,7363,1446,2025-03,92915.27
M4781,Email,Enterprise,19338.38,44872,12092,2947,2025-04,259097.03
M4782,Search,Returning Customer,20977.94,255339,3138,900,2025-12,161087.41
M4783,Referral,Student,20155.1,137799,24343,2305,2025-02,224505.92
M4784,Social Media,Enterprise,8236.31,207771,21085,9,2025-09,490.08
M4785,Email,Enterprise,158.55,15144,11311,70,2025-01,3945.91
M4786,Social Media,Enterprise,15740.43,395637,18019,1344,2025-09,134688.36
M4787,Display,Enterprise,23694.8,66332,3065,1874,2025-05,107864.55
M4788,Social Media,Student,22199.36,257959,19170,500,2025-01,115768.0
M4789,Referral,New Customer,218.39,54116,17670,1848,2025-01,48959.59
M4790,Email,Small Business,22614.75,160566,26099,1993,2025-03,153979.18
M4791,Social Media,New Customer,370.38,473439,17902,370,2025-12,86582.26
M4792,Social Media,Returning Customer,13331.87,91483,9397,2588,2025-12,534461.6
M4793,Search,Student,21331.12,82750,22832,2250,2025-03,524501.71
M4794,Social Media,New Customer,10459.38,464025,22610,999,2025-04,222164.13
M4795,Search,Returning Customer,17127.92,37191,25217,1124,2025-02,134328.06
M4796,Social Media,Student,5889.04,481961,19805,815,2025-07,37455.63
M4797,Social Media,Student,24256.24,375378,26859,1871,2025-10,396921.44
M4798,Display,Small Business,1197.78,190583,18463,2052,2025-07,223955.26
M4799,Social Media,Student,15843.55,324608,21069,805,2025-10,40969.53
M4800,Referral,Returning Customer,965.84,296858,27793,1639,2025-12,326179.26
M4801,Referral,Returning Customer,1141.14,318408,18808,531,2025-12,16293.98
M4802,Social Media,New Customer,6830.97,95153,17790,1235,2025-04,91379.27
M4803,Social Media,Student,478.31,446077,487,1187,2025-03,204914.16
M4804,Referral,New Customer,5262.64,233704,6943,1135,2025-06,89694.38
M4805,Referral,New Customer,3933.34,333561,3424,619,2025-01,24707.76
M4806,Search,Small Business,22806.63,357676,8845,70,2025-06,12499.33
M4807,Search,New Customer,1132.0,334468,4218,2960,2025-09,276044.32
M4808,Social Media,Returning Customer,15334.0,245640,18636,1211,2025-03,280132.91
M4809,Display,Enterprise,16796.48,229019,7789,2180,2025-10,85519.04
M4810,Referral,New Customer,20543.54,286669,7137,2585,2025-11,267831.18
M4811,Search,Student,9247.58,283275,26799,112,2025-05,25432.3
M4812,Search,Returning Customer,4622.38,407714,13096,1195,2025-04,51286.99
M4813,Search,Returning Customer,3132.79,383210,21787,1153,2025-12,256122.48
M4814,Referral,Enterprise,3648.98,330148,1807,1904,2025-10,406004.41
M4815,Search,Returning Customer,13147.99,180197,19004,2738,2025-10,149903.89
M4816,Search,Returning Customer,14960.3,247387,26430,2030,2025-05,305999.85
M4817,Search,Small Business,19731.76,18991,3749,1787,2025-05,92527.45
M4818,Email,Enterprise,20131.05,138074,5376,681,2025-09,159093.99
M4819,Referral,Small Business,21085.21,213805,19660,1454,2025-09,358916.4
M4820,Social Media,Returning Customer,4076.07,301546,18609,2223,2025-03,229182.83
M4821,Referral,Small Business,18658.26,189070,21909,1610,2025-01,388303.96
M4822,Social Media,Small Business,1910.87,27285,7731,1825,2025-01,158285.39
M4823,Social Media,New Customer,22025.86,91702,9252,911,2025-05,146309.55
M4824,Referral,New Customer,13181.43,89028,2281,1402,2025-06,111155.71
M4825,Email,Student,16074.08,354679,7326,1165,2025-03,34667.84
M4826,Display,Returning Customer,15532.71,453275,19271,1483,2025-01,154062.19
M4827,Referral,Student,13993.67,402442,20601,591,2025-04,73431.2
M4828,Social Media,Enterprise,13131.41,249374,16896,1943,2025-11,133098.0
M4829,Social Media,Returning Customer,23060.46,80121,3629,2131,2025-03,301024.05
M4830,Social Media,Returning Customer,8774.49,456131,25917,2278,2025-08,533925.5
M4831,Referral,Returning Customer,19491.98,241125,17456,709,2025-09,147616.25
M4832,Social Media,Student,9112.66,378568,1081,1259,2025-08,148369.42
M4833,Email,New Customer,1242.66,163737,29260,1274,2025-10,152120.37
M4834,Search,New Customer,9512.35,164067,17577,2642,2025-04,581863.49
M4835,Email,Small Business,3857.07,284416,759,2780,2025-03,426432.26
M4836,Search,Returning Customer,11070.54,351152,12191,1436,2025-02,170968.64
M4837,Email,Student,2141.95,47878,5489,1217,2025-06,106154.97
M4838,Social Media,Returning Customer,19657.64,202200,182,65,2025-07,15349.38
M4839,Email,New Customer,14812.26,467127,15914,1011,2025-08,136272.55
M4840,Email,Enterprise,1042.71,301066,653,210,2025-11,20658.37
M4841,Display,Returning Customer,16173.47,32760,2147,1268,2025-02,288254.39
M4842,Referral,Student,23870.49,324688,14866,1160,2025-08,206495.72
M4843,Social Media,Small Business,1676.0,411439,21238,747,2025-05,167418.13
M4844,Email,Small Business,8982.16,427289,10807,2928,2025-09,270956.71
M4845,Referral,Student,22379.65,98093,2440,2197,2025-03,538062.45
M4846,Search,New Customer,932.63,88512,21412,1927,2025-01,426273.34
M4847,Social Media,Small Business,22973.01,385676,5764,2036,2025-07,342317.63
M4848,Display,Small Business,24719.81,443985,7257,1035,2025-04,252978.89
M4849,Display,New Customer,9810.39,141760,16440,758,2025-11,93910.98
M4850,Display,Enterprise,11678.37,83421,5786,2550,2025-09,351850.5
M4851,Display,Small Business,24705.45,395099,24465,1260,2025-06,200600.12
M4852,Email,Small Business,1591.51,381632,23996,2141,2025-05,429629.82
M4853,Social Media,Returning Customer,8021.66,457927,11020,1595,2025-09,291705.05
M4854,Display,Student,1680.33,351560,22001,62,2025-06,14348.91
M4855,Referral,Returning Customer,18683.66,467896,1710,2602,2025-09,340300.91
M4856,Display,Small Business,16315.04,412558,24699,59,2025-09,9019.39
M4857,Social Media,Small Business,21599.9,431916,10448,1006,2025-12,119160.58
M4858,Referral,Student,4837.36,386241,28631,2258,2025-04,457496.66
M4859,Search,Returning Customer,13673.11,213247,2228,1734,2025-08,323524.09
M4860,Email,Returning Customer,17854.11,55089,6165,2473,2025-06,593130.84
M4861,Social Media,Enterprise,7118.12,214938,5666,2819,2025-03,684464.65
M4862,Referral,Small Business,22252.68,133020,18618,2132,2025-03,321753.69
M4863,Search,Returning Customer,5027.31,476292,14055,783,2025-01,26321.82
M4864,Search,Enterprise,3043.31,178940,982,10,2025-04,1569.75
M4865,Email,Student,7096.5,445740,26427,2184,2025-02,373284.0
M4866,Display,Returning Customer,19961.84,178405,10380,956,2025-03,38381.22
M4867,Social Media,Returning Customer,17882.91,242981,26808,1965,2025-02,129045.54
