CampaignID,Channel,CampaignDate,AudienceSegment,Spend,Impressions,Clicks,Conversions,Revenue
202592,Email,2025-10-15,New Customers,15816.45,128484,14790,631,123744.66
202593,Email,2025-05-15,New Customers,4670.21,210886,7281,583,28271.76
202594,Email,2025-12-19,Dormant,18848.31,254224,18208,1678,325616.02
202595,Affiliate,2025-07-06,Dormant,6700.39,60309,20516,1414,236524.04
202596,Email,2025-11-14,Returning,9535.99,399207,7185,659,101823.87
202597,Email,2025-06-12,New Customers,16261.9,482634,24177,1403,302240.95
202598,Email,2025-12-08,Returning,16005.45,321287,13769,195,8599.67
202599,Email,2025-11-10,Dormant,14016.09,351630,4944,139,17478.93
202600,Affiliate,2025-01-29,Dormant,2758.29,245005,21256,280,47576.15
202601,Search,2025-11-08,Returning,5222.46,476458,24024,192,25702.93
202602,Affiliate,2025-04-25,Dormant,14414.14,254050,25926,268,25268.34
202603,Affiliate,2025-11-15,Dormant,17258.37,168766,13955,1395,55587.63
202604,Email,2025-07-29,High Value,3780.06,425251,7781,94,14629.95
202605,Social Media,2025-02-16,Returning,19789.04,370334,23492,62,12097.55
202606,Search,2025-11-26,Returning,12613.56,366353,6645,652,109465.92
202607,Search,2025-09-28,High Value,16513.83,37080,5330,802,35649.15
202608,Social Media,2025-04-30,Dormant,15817.55,410301,9565,1137,187247.39
202609,Search,2025-11-09,Dormant,2590.98,118725,25843,856,146752.83
202610,Email,2025-05-15,High Value,7181.24,366230,12220,58,9147.51
202611,Email,2025-04-12,Returning,9439.14,315669,29117,698,100484.64
202612,Email,2025-07-25,Dormant,5571.23,247442,27891,1763,290480.45
202613,Email,2025-08-06,High Value,13806.66,72382,8399,260,36812.82
202614,Display,2025-10-01,New Customers,11448.04,68580,5555,384,47475.75
202615,Email,2025-12-04,New Customers,19628.32,453401,8814,673,90336.32
202616,Display,2025-09-19,Returning,4062.97,403361,15979,697,33688.28
202617,Search,2025-10-26,High Value,11442.64,36790,3622,738,97582.68
202618,Search,2025-07-04,High Value,18052.57,246138,12184,35,5780.87
202619,Display,2025-02-10,New Customers,1271.54,325216,21919,8,1010.7
202620,Search,2025-03-17,Returning,10205.13,317231,2355,1441,198916.83
202621,Affiliate,2025-02-20,Returning,4653.51,318770,25194,304,53609.29
202622,Social Media,2025-03-02,Dormant,19185.69,426312,17215,1122,68610.17
202623,Affiliate,2025-04-04,Returning,13475.48,193162,12246,387,67231.51
202624,Display,2025-01-19,New Customers,5822.16,19610,1990,765,79644.56
202625,Social Media,2025-01-21,High Value,19801.85,118034,24706,1562,281674.09
202626,Display,2025-03-21,Returning,4756.39,226531,24430,507,38349.21
202627,Email,2025-03-12,High Value,6954.68,22279,9548,1666,303063.23
202628,Social Media,2025-02-23,New Customers,13665.46,275706,11310,100,18142.65
202629,Display,2025-12-28,Dormant,11566.36,133180,24740,912,86124.04
202630,Email,2025-12-05,Dormant,16577.32,9077,160,1570,286155.17
202631,Search,2025-01-26,Returning,13551.44,251157,13084,1033,59831.35
202632,Display,2025-06-18,High Value,11774.53,264660,24769,1222,225761.81
202633,Social Media,2025-01-05,High Value,7042.62,315098,28353,895,55576.45
202634,Search,2025-01-26,New Customers,6268.62,327347,1924,202,43900.89
202635,Display,2025-06-15,Dormant,2410.2,89402,2287,623,89499.7
202636,Display,2025-03-23,New Customers,8357.48,201639,18989,1647,295823.52
202637,Search,2025-09-19,Returning,15888.71,267954,9498,423,58895.24
202638,Email,2025-09-14,New Customers,6047.88,349581,1103,1614,229315.46
202639,Social Media,2025-03-16,High Value,17681.93,174117,5969,1364,169585.57
202640,Email,2025-05-06,Returning,16126.46,85457,16782,52,3150.17
202641,Social Media,2025-03-21,Returning,19953.79,296485,25293,1498,127794.15
202642,Search,2025-12-12,Dormant,14653.12,130000,596,951,197933.32
202643,Email,2025-02-18,New Customers,1460.04,370701,7748,594,61739.54
202644,Affiliate,2025-03-23,New Customers,12071.71,316020,28361,492,22339.03
202645,Affiliate,2025-02-06,Returning,6384.63,393421,7618,1684,307351.94
202646,Display,2025-12-12,Returning,18996.33,14939,322,1076,179648.58
202647,Email,2025-08-13,New Customers,14385.34,247384,13672,939,86282.48
202648,Display,2025-09-14,New Customers,15763.73,274697,27042,1157,119935.72
202649,Email,2025-08-07,Dormant,11446.36,294281,26680,1409,177365.6
202650,Social Media,2025-10-20,High Value,19356.03,335761,5045,532,32659.92
202651,Social Media,2025-08-02,Returning,3827.39,317380,17639,1560,340973.48
202652,Search,2025-10-02,High Value,8091.21,79240,19477,420,44069.57
202653,Affiliate,2025-06-14,Returning,10250.94,285865,11127,390,75540.29
202654,Affiliate,2025-04-24,New Customers,11291.23,444022,26359,1087,204624.77
202655,Search,2025-02-25,New Customers,15639.18,279164,127,767,64468.62
202656,Search,2025-11-19,New Customers,14705.92,251563,14674,447,22195.77
202657,Search,2025-08-07,High Value,1567.49,242735,8368,1498,176516.53
202658,Search,2025-10-18,High Value,14612.88,215290,4358,265,20004.15
202659,Email,2025-03-25,High Value,5615.69,5915,9205,1222,128504.23
202660,Search,2025-10-09,High Value,8613.74,342119,516,245,50218.11
202661,Display,2025-06-23,New Customers,9278.6,272831,7048,1195,171157.91
202662,Search,2025-06-12,High Value,14024.62,447384,10567,48,5430.58
202663,Email,2025-01-22,High Value,13785.48,494787,12524,173,25052.11
202664,Affiliate,2025-05-22,New Customers,7880.43,385582,17021,868,47159.47
202665,Affiliate,2025-07-05,Dormant,16358.08,399709,11364,893,156873.64
202666,Affiliate,2025-06-08,High Value,2868.95,300044,14523,1602,223897.25
202667,Email,2025-09-30,Returning,5038.03,409288,20225,79,16941.38
202668,Search,2025-05-31,New Customers,8781.57,122470,27823,798,86139.0
202669,Social Media,2025-02-28,Dormant,4767.65,358297,14671,1079,75090.8
202670,Affiliate,2025-03-30,High Value,18587.89,93132,16734,1635,111497.99
202671,Affiliate,2025-11-11,High Value,18592.08,144325,11762,467,90417.56
202672,Social Media,2025-12-02,High Value,3826.83,135904,23351,400,48098.63
202673,Search,2025-05-10,New Customers,8558.14,26830,28478,762,67802.65
202674,Affiliate,2025-03-31,High Value,19844.03,171285,13504,734,132763.16
202675,Search,2025-09-25,Dormant,878.66,282382,14757,1971,337775.28
202676,Display,2025-08-28,Dormant,1344.22,159717,7794,309,62852.46
202677,Social Media,2025-09-23,Dormant,16937.1,320792,9926,1359,265319.98
202678,Email,2025-08-09,High Value,7952.44,218388,21357,373,19803.77
202679,Search,2025-04-30,High Value,14749.55,197995,24348,1754,117107.32
202680,Social Media,2025-09-15,New Customers,12555.03,390854,21757,480,57708.98
202681,Social Media,2025-01-16,New Customers,14039.24,168723,12805,1306,261889.01
202682,Social Media,2025-06-13,Returning,4349.24,98841,26219,857,148307.4
202683,Email,2025-12-28,Dormant,11168.26,454686,1821,1904,112508.93
202684,Affiliate,2025-05-03,High Value,13103.16,236829,13476,954,66869.51
202685,Display,2025-06-26,Returning,11267.21,72096,29027,846,102250.31
202686,Affiliate,2025-10-19,New Customers,18921.49,45747,28914,825,133940.88
202687,Search,2025-08-02,Returning,817.59,490656,28967,1322,94060.2
202688,Social Media,2025-04-15,New Customers,4686.51,193003,18982,541,27280.08
202689,Affiliate,2025-04-11,Returning,1935.72,341788,15440,1281,49225.38
202690,Email,2025-04-05,New Customers,19287.41,455159,16013,107,6329.87
202691,Email,2025-04-15,Returning,5062.42,41845,15589,914,101304.31
202692,Display,2025-08-25,High Value,14936.24,407204,24054,1780,347000.87
202693,Affiliate,2025-05-10,Dormant,3340.35,377283,28662,551,23430.0
202694,Email,2025-08-15,Dormant,1517.59,256380,9617,1613,259296.53
202695,Email,2025-06-05,Dormant,4224.21,220549,16844,1194,71383.38
202696,Display,2025-05-15,Returning,5885.87,176911,28086,450,56676.69
202697,Search,2025-10-04,High Value,9436.38,295933,5468,1641,144694.29
202698,Affiliate,2025-04-18,High Value,933.4,118156,2231,1544,293551.09
202699,Search,2025-08-05,Dormant,12536.87,38473,27412,1875,296025.54
202700,Social Media,2025-08-25,Dormant,13296.95,193595,24923,417,37495.68
202701,Search,2025-10-26,Dormant,6173.08,335134,21789,718,91974.04
202702,Email,2025-03-18,Dormant,5664.68,197897,24072,1829,320049.4
202703,Email,2025-05-22,Returning,4212.69,464989,12197,1163,227233.93
202704,Search,2025-03-18,New Customers,4696.39,444124,26492,1785,267078.99
202705,Search,2025-01-11,Dormant,13181.61,355315,6090,1621,241036.7
202706,Social Media,2025-01-10,High Value,12312.53,186883,10809,1800,97287.38
202707,Social Media,2025-11-07,Returning,18340.01,84280,14265,1486,195319.2
202708,Affiliate,2025-01-02,Returning,16636.09,143704,14639,1221,226890.64
202709,Email,2025-01-01,Dormant,11731.54,437295,3921,366,59018.11
202710,Affiliate,2025-02-16,High Value,3763.99,428100,22609,344,15066.59
202711,Affiliate,2025-04-01,New Customers,6809.61,326310,1263,459,75469.02
202712,Search,2025-03-24,High Value,9782.08,439264,9937,1805,197624.96
202713,Email,2025-10-01,Dormant,8703.63,246030,994,1572,253930.96
202714,Affiliate,2025-10-18,Dormant,1756.06,25504,5208,288,53302.34
202715,Search,2025-07-20,Returning,7485.55,413529,23106,224,15069.1
202716,Display,2025-03-03,Returning,4159.67,408551,25816,1090,213711.92
202717,Social Media,2025-01-25,High Value,11710.33,203777,927,1030,73128.51
202718,Search,2025-08-02,New Customers,18643.69,81473,6211,640,56410.11
202719,Search,2025-04-17,High Value,3226.85,137668,10695,1928,310206.94
202720,Affiliate,2025-06-06,High Value,17292.12,399567,16113,257,43575.08
202721,Search,2025-03-21,High Value,5611.36,461686,28925,597,67923.19
202722,Search,2025-05-27,New Customers,13934.25,493461,4415,330,18428.75
202723,Affiliate,2025-07-19,High Value,12343.92,454903,12388,524,107279.1
202724,Search,2025-07-23,Dormant,4753.95,316429,21741,1970,195298.13
202725,Social Media,2025-07-13,Dormant,7703.61,122878,9530,1168,249881.02
202726,Email,2025-11-21,High Value,11161.62,88478,26118,1667,320230.93
202727,Affiliate,2025-07-25,Returning,18281.88,122838,12338,919,82389.88
202728,Display,2025-07-27,Returning,4093.71,138077,6808,895,155171.21
202729,Display,2025-08-31,New Customers,7202.46,112171,9696,1249,106867.16
202730,Email,2025-04-08,Dormant,19890.69,38730,25616,1764,69968.78
202731,Social Media,2025-08-22,New Customers,15897.27,208180,21227,160,13382.66
202732,Search,2025-01-10,Returning,7992.21,347443,1527,1673,108117.57
202733,Display,2025-07-19,High Value,3272.77,472396,26892,1199,110248.78
202734,Search,2025-04-18,New Customers,10264.45,223239,13262,373,46028.66
202735,Social Media,2025-10-08,New Customers,11883.59,250771,5248,16,1005.54
202736,Affiliate,2025-04-25,New Customers,5537.74,62052,14309,841,44497.64
202737,Email,2025-01-27,Returning,14384.44,41928,19595,805,103922.44
202738,Social Media,2025-01-10,High Value,11050.36,41576,19468,1977,196352.03
202739,Display,2025-02-08,New Customers,7656.63,364607,28687,35,4118.21
202740,Display,2025-09-28,Dormant,6148.22,318021,11798,669,145981.0
202741,Email,2025-05-21,Returning,6056.72,346012,20530,395,39525.42
202742,Affiliate,2025-02-02,Returning,15901.63,318946,7832,1003,147072.01
202743,Social Media,2025-12-21,Returning,10214.72,394633,7591,925,115178.64
202744,Display,2025-04-14,New Customers,6017.24,311567,29773,161,27593.9
202745,Display,2025-01-11,Returning,15874.91,380179,8048,1231,267368.16
202746,Affiliate,2025-08-05,Returning,925.3,84509,24925,1305,172038.9
202747,Display,2025-05-31,High Value,19909.35,212792,16127,1084,108217.15
202748,Display,2025-02-13,Returning,17829.54,162704,4187,1563,101691.17
202749,Search,2025-03-11,New Customers,14987.77,361261,16779,1802,333887.29
202750,Email,2025-08-29,Returning,5694.76,193252,26872,1770,86024.47
202751,Search,2025-07-29,High Value,17852.63,294538,2610,731,104211.39
202752,Display,2025-08-29,Returning,16421.97,198365,13217,1102,194311.71
202753,Affiliate,2025-06-19,New Customers,16126.89,15051,388,1664,117314.2
202754,Email,2025-12-23,Dormant,3919.23,174948,14676,1959,242794.16
202755,Social Media,2025-05-09,Returning,12501.7,280432,10543,1417,153648.41
202756,Social Media,2025-08-08,New Customers,18049.94,449876,13185,256,18924.25
202757,Affiliate,2025-07-09,Returning,10336.93,231007,16679,1346,266739.45
202758,Social Media,2025-03-28,Returning,11255.71,86535,18058,598,79819.61
202759,Search,2025-08-22,New Customers,8451.5,473097,25326,857,165757.26
202760,Display,2025-05-15,Returning,13564.26,444682,13007,851,163823.85
202761,Social Media,2025-03-25,New Customers,17276.75,481814,26686,1744,377273.53
202762,Search,2025-09-22,Dormant,10453.69,268895,19411,1580,324085.4
202763,Email,2025-09-24,Returning,19395.05,242105,9781,1281,218434.04
202764,Affiliate,2025-01-06,Dormant,8369.61,150543,26161,1666,266479.54
202765,Email,2025-02-28,New Customers,2867.21,270831,15090,203,13265.46
202766,Email,2025-04-20,Returning,784.09,376694,8852,480,54932.02
202767,Search,2025-01-18,Returning,11791.15,474508,20997,641,89265.19
202768,Social Media,2025-10-12,Returning,16361.43,44623,314,651,30236.57
202769,Search,2025-02-13,High Value,17044.88,304181,5702,1430,90967.72
202770,Social Media,2025-06-10,Returning,19292.71,32686,8488,1844,283127.76
202771,Display,2025-11-19,High Value,10762.91,209141,10276,1752,108980.7
202772,Affiliate,2025-02-07,Dormant,4598.84,263847,28989,1502,146603.44
202773,Display,2025-08-25,New Customers,13726.07,324291,18669,102,4273.49
202774,Social Media,2025-04-11,High Value,17911.94,44037,6834,235,15604.54
202775,Social Media,2025-06-18,Returning,4120.88,293711,20035,233,32055.87
202776,Email,2025-09-29,Returning,7283.53,213400,22413,1024,157461.46
202777,Social Media,2025-10-21,High Value,15771.44,446082,443,1746,94359.42
202778,Email,2025-03-04,High Value,5075.82,432135,23943,1363,108576.93
202779,Email,2025-08-15,High Value,18022.64,215838,22160,84,9088.36
202780,Affiliate,2025-12-12,Dormant,16925.74,212334,10675,509,82074.03
202781,Social Media,2025-08-16,Returning,10349.78,214649,19053,1307,63883.8
202782,Display,2025-12-07,New Customers,19955.63,84308,19909,1894,223572.51
202783,Search,2025-09-22,High Value,6255.96,413504,4043,472,80855.21
202784,Email,2025-05-23,New Customers,18663.64,63539,6621,1815,110702.92
202785,Search,2025-08-12,High Value,6174.15,451798,23848,142,19304.12
202786,Email,2025-09-22,High Value,14044.46,113844,12917,182,21211.58
202787,Display,2025-10-27,Dormant,15226.58,476643,15324,1830,196364.94
202788,Email,2025-04-11,High Value,13183.44,287799,18969,108,22438.88
202789,Affiliate,2025-07-28,New Customers,10961.16,421989,29122,234,25313.76
202790,Email,2025-08-29,Returning,13226.42,141718,15055,439,51650.41
202791,Social Media,2025-11-30,Returning,951.26,482861,27295,844,39262.28
202792,Affiliate,2025-02-08,Dormant,17681.1,121615,10677,1335,136895.48
202793,Email,2025-06-28,Returning,10889.73,381493,4336,1477,194788.36
202794,Email,2025-02-09,Returning,9942.35,13700,11592,817,30023.9
202795,Search,2025-09-03,High Value,11706.51,404694,17646,1653,73028.08
202796,Email,2025-03-04,Dormant,11628.79,160365,4454,686,54344.68
202797,Affiliate,2025-05-14,New Customers,14714.66,299310,1011,640,110290.57
202798,Email,2025-02-07,High Value,2205.36,218682,24235,342,61532.06
202799,Search,2025-09-19,Dormant,18844.69,117289,16180,1855,340003.81
202800,Display,2025-04-25,Dormant,18843.5,157867,1948,1659,234000.36
202801,Search,2025-11-06,Returning,744.51,26523,12617,565,107110.14
202802,Search,2025-02-20,Returning,10721.14,342771,18032,411,24807.92
202803,Email,2025-04-27,Dormant,14790.31,93588,18068,515,106029.73
202804,Display,2025-08-12,High Value,5954.45,336307,16272,1940,357272.15
202805,Affiliate,2025-04-08,High Value,12962.67,268724,459,307,44796.82
202806,Affiliate,2025-06-11,Returning,13291.38,217270,2795,1198,170687.15
202807,Social Media,2025-11-28,High Value,4736.82,159132,7094,1949,108446.29
202808,Search,2025-12-03,Returning,4605.96,404214,25357,1609,294746.46
202809,Search,2025-08-08,New Customers,15171.82,292277,731,591,75160.8
202810,Social Media,2025-03-02,New Customers,14332.53,284298,26802,303,56653.67
202811,Email,2025-08-02,Dormant,17331.33,446045,12706,1906,177989.58
202812,Affiliate,2025-06-27,High Value,17737.41,338404,25130,650,28877.15
202813,Affiliate,2025-02-01,New Customers,3581.49,364847,7765,1523,195748.56
202814,Social Media,2025-02-27,Returning,16161.8,107109,14494,146,28915.16
202815,Social Media,2025-02-17,Returning,13447.79,315615,15536,1008,51837.9
202816,Social Media,2025-04-19,Dormant,13074.64,171232,12192,30,3334.49
202817,Display,2025-09-30,New Customers,5770.45,246611,17428,1759,332988.28
202818,Search,2025-11-12,Returning,16666.46,152889,19809,763,58970.94
202819,Affiliate,2025-05-18,Dormant,19803.31,268315,17270,1682,140492.02
202820,Email,2025-07-26,New Customers,3677.55,471400,8218,1408,211133.05
202821,Display,2025-02-19,High Value,14926.25,365230,11420,316,61606.23
202822,Search,2025-12-25,Returning,7906.14,139293,19618,1391,197175.95
202823,Display,2025-02-07,Dormant,4164.35,319748,25696,1185,63811.07
202824,Search,2025-04-22,New Customers,3199.7,102362,1573,982,203210.25
202825,Social Media,2025-06-17,Dormant,4570.18,98215,29177,214,28683.68
202826,Email,2025-05-11,High Value,17106.57,353532,21134,210,20663.12
202827,Social Media,2025-08-10,High Value,11186.27,360058,5372,1156,201609.14
202828,Affiliate,2025-12-01,New Customers,17891.96,6049,23421,1725,280954.88
202829,Affiliate,2025-12-13,High Value,18223.9,21683,28536,1274,116800.67
202830,Affiliate,2025-01-31,High Value,3437.98,62607,15912,1867,360813.59
202831,Affiliate,2025-09-29,New Customers,12758.51,454852,16111,864,43685.88
202832,Display,2025-01-28,Dormant,1498.3,90770,18558,265,52373.57
202833,Email,2025-12-26,Dormant,5838.67,232327,17755,53,2843.7
202834,Email,2025-06-14,High Value,3879.22,89711,28644,1132,47177.51
202835,Affiliate,2025-11-25,Returning,16854.98,21911,29966,577,112509.93
202836,Search,2025-03-14,Returning,7613.2,397136,19494,1028,48514.22
202837,Social Media,2025-11-23,New Customers,19872.54,349936,9497,1205,263203.58
202838,Affiliate,2025-11-12,High Value,3254.82,164683,16025,979,49199.0
202839,Search,2025-11-16,New Customers,4953.23,355922,22562,309,58185.58
