CustomerID,TenureMonths,ContractType,MonthlyCharges,TotalCharges,InternetService,TechSupport,PaymentMethod,SeniorCitizen,ChurnFlag
C706605,18,Two year,34.04,623.21,Fiber,Yes,Credit Card,1,False
C706606,71,Month-to-month,32.21,2203.09,DSL,No,Mailed Check,0,True
C706607,64,Month-to-month,92.19,5488.23,Fiber,No,Electronic Check,0,False
C706608,65,Month-to-month,111.91,7682.98,Fiber,No,Credit Card,0,False
C706609,7,One year,26.6,163.79,DSL,Yes,Electronic Check,1,False
C706610,69,Month-to-month,60.33,4454.38,None,Yes,Bank Transfer,0,True
C706611,0,Month-to-month,43.17,0.0,Fiber,No,Mailed Check,0,False
C706612,9,Two year,107.2,922.29,Fiber,Yes,Credit Card,1,True
C706613,54,Month-to-month,41.12,2490.29,DSL,No,Credit Card,0,False
C706614,58,One year,94.48,4969.28,Fiber,No,Credit Card,0,False
C706615,23,One year,146.12,2975.28,Fiber,Yes,Credit Card,0,False
C706616,0,One year,111.65,0.0,DSL,No,Mailed Check,1,True
C706617,43,Month-to-month,63.24,2814.9,DSL,No,Mailed Check,0,False
C706618,37,Month-to-month,31.41,1007.58,DSL,No,Electronic Check,0,False
C706619,33,Month-to-month,31.83,949.55,DSL,No,Credit Card,0,True
C706620,30,Two year,127.07,4142.01,Fiber,No,Credit Card,0,False
C706621,19,Month-to-month,91.78,1727.48,Fiber,Yes,Electronic Check,0,False
C706622,56,Month-to-month,146.45,8993.02,Fiber,No,Credit Card,0,False
C706623,28,Month-to-month,43.24,1299.47,Fiber,No,Electronic Check,0,True
C706624,5,Month-to-month,27.9,141.68,None,No,Electronic Check,0,False
C706625,32,Month-to-month,125.28,4488.75,DSL,No,Bank Transfer,0,False
C706626,43,Two year,84.1,3624.12,DSL,No,Bank Transfer,0,False
C706627,23,Month-to-month,46.63,1131.45,DSL,No,Mailed Check,0,True
C706628,2,Month-to-month,34.64,63.69,DSL,No,Mailed Check,0,False
C706629,9,Month-to-month,91.3,942.33,DSL,No,Electronic Check,1,False
C706630,28,One year,24.33,621.6,Fiber,Yes,Credit Card,0,False
C706631,17,Month-to-month,32.99,643.97,Fiber,Yes,Mailed Check,0,False
C706632,63,Two year,20.58,1315.05,Fiber,No,Credit Card,0,False
C706633,55,Two year,63.92,3768.28,Fiber,No,Credit Card,0,False
C706634,55,Month-to-month,122.92,5951.79,None,Yes,Credit Card,1,False
C706635,9,One year,41.12,352.31,DSL,No,Mailed Check,0,False
C706636,1,Month-to-month,96.44,103.27,Fiber,No,Mailed Check,0,False
C706637,52,Month-to-month,42.01,2480.16,Fiber,Yes,Bank Transfer,1,False
C706638,46,Month-to-month,56.71,2360.16,Fiber,Yes,Credit Card,1,True
C706639,37,Month-to-month,145.86,4841.88,None,No,Bank Transfer,0,True
C706640,8,Two year,138.92,960.63,Fiber,Yes,Bank Transfer,1,False
C706641,17,Month-to-month,53.6,912.12,DSL,No,Credit Card,0,False
C706642,6,Month-to-month,103.17,624.24,DSL,No,Electronic Check,0,True
C706643,63,Month-to-month,58.0,3506.39,DSL,No,Electronic Check,0,True
C706644,39,Month-to-month,100.84,3517.89,DSL,No,Bank Transfer,0,False
C706645,2,Month-to-month,79.76,138.98,DSL,No,Mailed Check,0,True
C706646,20,Month-to-month,62.17,1112.46,Fiber,Yes,Bank Transfer,0,True
C706647,69,Two year,110.62,6616.27,Fiber,No,Mailed Check,0,False
C706648,44,Month-to-month,30.01,1199.34,None,No,Electronic Check,0,False
C706649,65,One year,105.44,7574.02,Fiber,Yes,Bank Transfer,0,False
C706650,59,Month-to-month,123.71,7131.24,Fiber,No,Electronic Check,0,False
C706651,25,One year,126.53,3588.65,Fiber,No,Mailed Check,1,False
C706652,27,One year,116.17,3377.17,Fiber,No,Mailed Check,0,True
C706653,17,Month-to-month,99.07,1837.0,Fiber,No,Bank Transfer,0,True
C706654,0,One year,38.38,0.0,DSL,No,Mailed Check,0,True
C706655,63,Month-to-month,105.37,6937.03,None,No,Mailed Check,0,False
C706656,33,Month-to-month,100.47,3029.91,DSL,No,Electronic Check,0,False
C706657,7,One year,28.13,182.58,Fiber,No,Electronic Check,0,False
C706658,50,One year,127.73,5602.46,None,No,Electronic Check,0,False
C706659,67,Month-to-month,94.78,6344.09,Fiber,No,Mailed Check,0,False
C706660,45,Two year,38.93,1649.42,DSL,No,Electronic Check,0,False
C706661,0,Month-to-month,109.9,0.0,None,No,Credit Card,0,True
C706662,12,Two year,68.24,773.63,None,No,Electronic Check,0,False
C706663,66,Month-to-month,92.95,6216.39,Fiber,Yes,Bank Transfer,0,False
C706664,25,Month-to-month,132.58,3428.53,DSL,Yes,Credit Card,0,False
C706665,17,Month-to-month,72.23,1281.24,Fiber,No,Bank Transfer,0,False
C706666,45,Month-to-month,72.24,3598.66,None,Yes,Bank Transfer,0,True
C706667,36,Two year,77.42,2859.68,DSL,Yes,Mailed Check,0,False
C706668,5,One year,59.72,338.24,DSL,No,Mailed Check,0,False
C706669,61,Month-to-month,106.7,5941.05,Fiber,No,Electronic Check,0,False
C706670,16,Month-to-month,133.09,2053.65,DSL,Yes,Credit Card,0,False
C706671,28,One year,23.95,594.42,Fiber,Yes,Credit Card,0,False
C706672,38,Month-to-month,49.81,2059.38,DSL,No,Mailed Check,0,True
C706673,67,One year,65.21,4779.84,DSL,Yes,Mailed Check,0,False
C706674,62,Month-to-month,55.68,3895.2,Fiber,No,Mailed Check,0,True
C706675,40,Two year,39.39,1554.47,DSL,Yes,Bank Transfer,0,False
C706676,29,Month-to-month,64.18,1642.56,DSL,No,Mailed Check,0,True
C706677,70,Two year,24.62,1682.29,Fiber,Yes,Credit Card,0,True
C706678,56,One year,123.77,6302.08,Fiber,No,Credit Card,1,False
C706679,43,Month-to-month,67.33,2582.75,DSL,Yes,Bank Transfer,0,False
C706680,8,Two year,110.39,806.75,Fiber,Yes,Credit Card,0,False
C706681,25,Month-to-month,129.62,3467.71,Fiber,Yes,Bank Transfer,0,False
C706682,52,Month-to-month,35.33,1745.57,DSL,Yes,Mailed Check,1,False
C706683,48,Two year,73.31,3662.64,None,No,Bank Transfer,1,False
C706684,56,Two year,93.5,4883.03,Fiber,No,Mailed Check,1,False
C706685,68,One year,148.0,11448.17,Fiber,Yes,Credit Card,0,True
C706686,34,Month-to-month,29.28,1089.44,Fiber,Yes,Electronic Check,0,False
C706687,13,One year,115.75,1536.58,Fiber,No,Credit Card,0,True
C706688,29,One year,38.76,964.03,None,No,Electronic Check,0,False
C706689,25,One year,123.32,3204.33,DSL,Yes,Bank Transfer,1,False
C706690,60,Month-to-month,38.05,2300.04,Fiber,No,Bank Transfer,1,False
C706691,7,Month-to-month,57.52,427.89,DSL,Yes,Mailed Check,0,True
C706692,7,Month-to-month,110.97,799.01,DSL,Yes,Electronic Check,1,True
C706693,27,Month-to-month,142.44,3442.62,Fiber,No,Electronic Check,0,False
C706694,14,Two year,128.25,1575.71,Fiber,No,Credit Card,0,False
C706695,14,Two year,97.58,1334.8,DSL,Yes,Electronic Check,0,False
C706696,18,One year,149.78,2558.01,Fiber,No,Credit Card,0,False
C706697,24,Month-to-month,123.67,3405.94,DSL,Yes,Credit Card,0,False
C706698,8,Month-to-month,34.65,285.63,Fiber,Yes,Mailed Check,0,True
C706699,45,One year,128.49,6530.02,Fiber,No,Mailed Check,0,False
C706700,49,Month-to-month,119.95,6573.03,Fiber,No,Electronic Check,0,False
C706701,42,Month-to-month,80.16,3835.4,Fiber,Yes,Credit Card,1,False
C706702,36,Month-to-month,63.38,2542.93,DSL,No,Electronic Check,0,False
C706703,38,Month-to-month,114.59,4195.39,Fiber,No,Credit Card,0,True
C706704,48,Two year,109.51,5816.86,DSL,No,Mailed Check,0,False
C706705,68,One year,88.36,5331.5,DSL,Yes,Electronic Check,1,False
C706706,40,Month-to-month,142.66,5027.91,Fiber,Yes,Bank Transfer,0,False
C706707,0,One year,147.05,0.0,Fiber,Yes,Bank Transfer,0,False
C706708,2,Month-to-month,62.67,115.26,Fiber,No,Mailed Check,0,False
C706709,62,Month-to-month,140.42,7748.61,DSL,No,Credit Card,0,False
C706710,46,One year,120.16,5163.88,DSL,Yes,Bank Transfer,0,False
C706711,38,Month-to-month,103.81,4420.14,DSL,No,Electronic Check,1,True
C706712,3,Two year,138.06,440.04,DSL,No,Mailed Check,1,False
C706713,19,Month-to-month,107.85,2108.41,Fiber,No,Mailed Check,0,True
C706714,0,One year,99.96,0.0,None,No,Bank Transfer,0,False
C706715,55,Month-to-month,116.33,7342.78,DSL,No,Bank Transfer,0,False
C706716,2,Month-to-month,69.18,152.79,Fiber,No,Credit Card,0,False
C706717,62,Month-to-month,23.84,1448.12,Fiber,Yes,Bank Transfer,0,True
C706718,4,One year,126.01,546.46,Fiber,No,Bank Transfer,1,False
C706719,21,One year,140.93,3056.06,DSL,No,Credit Card,0,True
C706720,26,Two year,48.91,1406.52,DSL,Yes,Mailed Check,0,False
C706721,29,One year,91.93,2559.84,None,No,Mailed Check,0,False
C706722,49,Month-to-month,54.84,2859.45,Fiber,No,Electronic Check,1,True
C706723,23,One year,85.6,1749.64,Fiber,No,Mailed Check,1,False
C706724,45,One year,92.34,4694.59,Fiber,No,Bank Transfer,0,False
C706725,43,Month-to-month,114.22,5221.02,Fiber,No,Mailed Check,0,True
C706726,36,Month-to-month,31.83,1293.57,DSL,Yes,Credit Card,1,True
C706727,13,Two year,130.85,1702.93,DSL,No,Mailed Check,0,False
C706728,16,Month-to-month,52.55,819.1,Fiber,No,Electronic Check,0,True
C706729,45,Month-to-month,21.77,923.52,Fiber,No,Electronic Check,0,False
C706730,27,Month-to-month,60.72,1556.16,Fiber,No,Mailed Check,0,True
C706731,11,Month-to-month,147.12,1378.56,DSL,Yes,Bank Transfer,0,False
C706732,52,Month-to-month,70.54,3306.63,DSL,No,Electronic Check,0,True
C706733,20,One year,110.33,2518.44,DSL,No,Electronic Check,0,False
C706734,6,One year,78.18,468.72,Fiber,No,Mailed Check,0,False
C706735,21,Month-to-month,74.9,1790.63,Fiber,Yes,Bank Transfer,0,True
C706736,7,One year,145.96,993.65,Fiber,No,Credit Card,0,False
C706737,40,One year,64.44,2546.8,None,Yes,Mailed Check,0,False
C706738,56,Month-to-month,71.35,3880.7,DSL,No,Mailed Check,1,True
C706739,18,One year,114.53,2157.01,None,No,Mailed Check,0,False
C706740,38,Month-to-month,67.8,2490.39,DSL,No,Mailed Check,0,False
C706741,18,One year,136.16,2466.24,Fiber,Yes,Electronic Check,0,False
C706742,43,One year,131.6,5148.62,DSL,Yes,Mailed Check,0,False
C706743,11,Month-to-month,136.53,1637.69,Fiber,No,Electronic Check,0,True
C706744,45,Month-to-month,42.51,2035.76,Fiber,No,Bank Transfer,0,True
C706745,31,Month-to-month,44.69,1253.2,DSL,No,Mailed Check,0,True
C706746,33,Month-to-month,63.88,2183.01,DSL,No,Credit Card,0,False
C706747,40,Month-to-month,34.1,1194.0,DSL,No,Electronic Check,0,True
C706748,45,Month-to-month,95.33,4736.31,Fiber,Yes,Bank Transfer,0,False
C706749,10,One year,81.39,758.17,None,No,Bank Transfer,0,False
C706750,45,One year,143.21,6879.17,DSL,Yes,Bank Transfer,0,False
C706751,54,Two year,90.65,5157.04,Fiber,Yes,Mailed Check,0,False
C706752,44,One year,38.85,1613.76,Fiber,Yes,Bank Transfer,1,False
C706753,2,Month-to-month,117.63,256.13,Fiber,No,Credit Card,0,True
C706754,45,Two year,41.87,2142.94,DSL,Yes,Mailed Check,1,False
C706755,24,One year,70.48,1831.12,Fiber,No,Bank Transfer,1,True
C706756,6,One year,136.98,752.93,Fiber,No,Electronic Check,0,False
C706757,63,Month-to-month,70.62,3918.14,Fiber,No,Credit Card,0,True
C706758,7,Two year,139.34,1069.99,DSL,No,Mailed Check,0,False
C706759,52,Two year,141.64,8204.68,Fiber,No,Electronic Check,1,False
C706760,45,Month-to-month,22.83,877.55,None,No,Bank Transfer,0,True
C706761,49,Two year,71.26,3949.56,DSL,Yes,Electronic Check,0,False
C706762,63,One year,109.82,5933.01,Fiber,No,Electronic Check,0,False
C706763,70,Month-to-month,124.82,8147.29,Fiber,No,Credit Card,0,False
C706764,51,Month-to-month,130.53,7276.34,None,No,Electronic Check,0,True
C706765,5,Month-to-month,44.76,239.64,None,No,Credit Card,0,True
C706766,12,Month-to-month,98.76,1308.25,DSL,Yes,Bank Transfer,0,False
C706767,19,Month-to-month,85.68,1695.87,None,No,Credit Card,0,True
C706768,29,Month-to-month,141.4,4474.99,Fiber,No,Electronic Check,1,False
C706769,57,One year,80.39,5181.56,DSL,No,Credit Card,0,False
C706770,7,Month-to-month,145.64,1111.8,Fiber,No,Electronic Check,0,True
C706771,48,Two year,90.97,4291.56,DSL,No,Mailed Check,0,True
C706772,69,Two year,120.8,7452.24,Fiber,No,Electronic Check,0,True
C706773,19,Month-to-month,58.52,951.06,Fiber,No,Mailed Check,1,False
C706774,17,Month-to-month,97.62,1633.49,Fiber,Yes,Bank Transfer,0,True
C706775,9,Month-to-month,42.99,367.59,Fiber,No,Bank Transfer,0,False
C706776,55,Month-to-month,45.16,2445.89,Fiber,No,Mailed Check,0,True
C706777,5,Month-to-month,28.5,133.4,Fiber,Yes,Electronic Check,0,False
C706778,56,One year,83.62,4482.99,Fiber,No,Credit Card,0,False
C706779,30,One year,50.27,1714.38,Fiber,No,Bank Transfer,0,False
C706780,59,One year,26.58,1684.12,Fiber,No,Credit Card,0,False
C706781,20,Month-to-month,145.83,2765.15,Fiber,No,Mailed Check,0,False
C706782,1,Month-to-month,30.4,29.24,None,No,Electronic Check,0,False
C706783,17,Month-to-month,114.78,2139.93,Fiber,No,Electronic Check,0,True
C706784,23,Two year,113.3,2382.15,DSL,No,Electronic Check,0,True
C706785,3,Month-to-month,51.9,178.86,Fiber,No,Credit Card,0,False
C706786,67,Two year,121.63,9149.21,Fiber,No,Credit Card,1,True
C706787,54,One year,132.01,7641.85,None,Yes,Electronic Check,0,True
C706788,14,Month-to-month,64.15,994.37,DSL,Yes,Bank Transfer,0,False
C706789,29,Month-to-month,70.22,1913.84,Fiber,No,Electronic Check,0,True
C706790,57,Month-to-month,79.93,5117.19,DSL,No,Credit Card,0,False
C706791,71,Month-to-month,71.61,5129.38,None,No,Electronic Check,0,False
C706792,7,One year,56.03,405.11,DSL,No,Bank Transfer,0,False
C706793,44,Month-to-month,74.5,3138.74,None,No,Electronic Check,0,False
C706794,12,Month-to-month,116.7,1316.77,DSL,No,Electronic Check,0,False
C706795,7,Month-to-month,106.69,745.02,DSL,Yes,Credit Card,0,False
C706796,1,Two year,91.64,88.63,Fiber,Yes,Mailed Check,0,False
C706797,48,Month-to-month,92.72,4350.71,DSL,No,Electronic Check,1,False
C706798,8,Month-to-month,94.07,831.45,Fiber,No,Credit Card,0,True
C706799,51,Month-to-month,47.18,2269.03,Fiber,Yes,Mailed Check,0,True
C706800,42,Month-to-month,38.3,1582.16,Fiber,Yes,Electronic Check,0,False
C706801,59,One year,80.77,4378.68,Fiber,No,Mailed Check,0,False
C706802,31,Month-to-month,28.81,930.83,Fiber,Yes,Mailed Check,0,False
C706803,12,Month-to-month,43.93,574.55,Fiber,No,Credit Card,0,True
C706804,4,One year,61.54,231.96,Fiber,Yes,Credit Card,0,False
C706805,8,Two year,45.37,370.69,Fiber,No,Electronic Check,0,False
C706806,68,Month-to-month,46.64,2875.3,DSL,Yes,Credit Card,0,False
C706807,25,Month-to-month,119.45,3249.54,DSL,No,Bank Transfer,0,True
C706808,22,Month-to-month,22.75,507.1,Fiber,No,Mailed Check,0,False
C706809,39,One year,135.38,5455.77,Fiber,No,Credit Card,0,True
C706810,14,One year,56.32,878.99,DSL,No,Electronic Check,0,False
C706811,19,Month-to-month,80.53,1485.17,Fiber,No,Credit Card,0,True
C706812,57,Month-to-month,89.63,4533.1,DSL,No,Bank Transfer,0,True
C706813,71,Month-to-month,149.96,10908.04,DSL,No,Bank Transfer,0,False
C706814,65,Month-to-month,43.27,2837.54,Fiber,No,Electronic Check,0,True
C706815,34,Two year,146.42,5171.11,DSL,No,Bank Transfer,1,True
C706816,26,Month-to-month,31.84,942.05,DSL,Yes,Electronic Check,0,True
C706817,21,One year,124.6,2984.1,DSL,No,Mailed Check,1,False
C706818,44,Month-to-month,99.74,4484.49,DSL,No,Mailed Check,0,False
C706819,30,Month-to-month,67.37,1743.45,Fiber,No,Bank Transfer,0,False
C706820,37,Month-to-month,58.69,2423.93,None,No,Bank Transfer,0,False
C706821,30,One year,103.88,2830.2,DSL,No,Bank Transfer,0,True
C706822,58,One year,136.82,7898.3,DSL,No,Mailed Check,0,False
C706823,48,Month-to-month,130.53,6902.66,DSL,Yes,Bank Transfer,0,False
C706824,0,One year,42.27,0.0,DSL,Yes,Bank Transfer,0,True
C706825,41,One year,33.77,1195.54,None,Yes,Credit Card,0,True
C706826,49,Two year,50.94,2351.37,None,Yes,Electronic Check,0,False
C706827,5,Month-to-month,57.79,252.12,Fiber,Yes,Bank Transfer,0,False
C706828,6,Month-to-month,27.29,183.11,DSL,No,Credit Card,0,False
C706829,69,Month-to-month,116.74,7857.43,Fiber,No,Bank Transfer,0,True
C706830,21,Month-to-month,51.82,1209.73,DSL,No,Mailed Check,0,True
C706831,55,Month-to-month,130.64,7126.46,Fiber,No,Mailed Check,0,False
C706832,0,One year,38.23,0.0,Fiber,Yes,Bank Transfer,0,False
C706833,13,Month-to-month,98.54,1363.46,DSL,No,Electronic Check,0,False
C706834,46,Two year,66.77,3218.23,None,No,Electronic Check,1,False
C706835,3,Month-to-month,55.45,190.71,Fiber,Yes,Bank Transfer,0,False
C706836,5,Month-to-month,145.12,832.37,Fiber,No,Electronic Check,0,False
C706837,14,One year,129.68,1755.13,Fiber,No,Mailed Check,0,False
C706838,40,Two year,116.62,5217.62,None,Yes,Electronic Check,1,False
C706839,66,One year,42.76,2420.31,None,Yes,Electronic Check,0,False
C706840,49,Two year,65.75,3022.14,DSL,No,Electronic Check,0,False
C706841,36,Two year,20.1,808.15,DSL,No,Credit Card,1,False
C706842,27,Month-to-month,53.89,1521.7,None,Yes,Mailed Check,0,True
C706843,66,Month-to-month,106.58,6328.9,Fiber,No,Electronic Check,1,False
C706844,33,Month-to-month,89.2,2937.16,None,No,Electronic Check,0,False
C706845,14,Month-to-month,123.19,1612.89,DSL,Yes,Credit Card,0,True
C706846,68,Month-to-month,149.03,10260.7,DSL,No,Electronic Check,1,False
C706847,15,Month-to-month,63.53,993.9,Fiber,No,Mailed Check,0,False
C706848,54,One year,75.46,3999.12,Fiber,No,Electronic Check,0,True
C706849,48,Month-to-month,78.97,3259.37,Fiber,No,Electronic Check,0,False
C706850,52,Month-to-month,55.91,2617.36,DSL,No,Bank Transfer,0,False
C706851,31,Month-to-month,132.22,4681.49,Fiber,No,Credit Card,0,True
C706852,20,Month-to-month,121.68,2231.69,Fiber,No,Bank Transfer,1,True
C706853,52,Month-to-month,25.01,1239.39,DSL,Yes,Bank Transfer,0,False
C706854,32,Two year,126.15,4302.75,Fiber,Yes,Electronic Check,0,False
C706855,17,Month-to-month,117.71,2099.64,DSL,No,Bank Transfer,0,True
C706856,51,Month-to-month,124.65,6263.63,Fiber,Yes,Bank Transfer,0,True
C706857,20,Month-to-month,63.14,1251.62,None,No,Credit Card,0,True
C706858,35,Two year,78.44,2397.11,DSL,No,Bank Transfer,0,False
C706859,12,One year,88.38,1005.96,Fiber,No,Bank Transfer,1,False
C706860,22,Month-to-month,99.15,2137.91,DSL,Yes,Mailed Check,0,False
C706861,22,Month-to-month,35.66,733.46,DSL,No,Bank Transfer,0,False
C706862,17,Two year,68.96,1290.07,DSL,No,Bank Transfer,0,False
C706863,17,Two year,95.17,1557.1,DSL,No,Mailed Check,0,True
C706864,36,Month-to-month,125.52,4652.52,Fiber,Yes,Mailed Check,0,False
C706865,64,Month-to-month,125.31,9177.35,DSL,No,Bank Transfer,0,True
C706866,18,Month-to-month,34.98,695.95,Fiber,Yes,Bank Transfer,0,False
C706867,53,Month-to-month,43.52,2082.28,None,No,Mailed Check,0,True
C706868,27,One year,85.49,2327.26,Fiber,Yes,Electronic Check,0,False
C706869,2,Two year,135.72,274.68,Fiber,No,Credit Card,0,True
C706870,9,Month-to-month,71.14,574.24,DSL,Yes,Bank Transfer,0,False
C706871,2,Month-to-month,146.25,325.42,DSL,Yes,Mailed Check,1,False
C706872,30,Two year,110.58,3636.65,Fiber,No,Electronic Check,1,False
C706873,53,One year,63.4,2951.9,Fiber,No,Credit Card,0,True
C706874,9,Month-to-month,24.48,252.7,Fiber,No,Electronic Check,0,True
C706875,42,Two year,43.05,2006.85,Fiber,No,Bank Transfer,0,False
C706876,24,Month-to-month,108.82,2960.91,Fiber,Yes,Credit Card,0,False
C706877,62,Two year,90.83,5005.93,DSL,Yes,Electronic Check,1,False
C706878,5,Month-to-month,47.59,251.47,DSL,No,Bank Transfer,0,True
C706879,28,Two year,121.73,3679.25,None,Yes,Credit Card,1,False
C706880,8,Two year,39.02,280.24,Fiber,Yes,Credit Card,0,False
C706881,33,One year,136.58,4979.11,DSL,Yes,Credit Card,0,False
C706882,62,One year,24.44,1535.04,DSL,Yes,Mailed Check,1,False
C706883,1,Month-to-month,37.07,38.51,Fiber,No,Mailed Check,0,False
C706884,7,Month-to-month,74.3,482.88,DSL,Yes,Credit Card,0,False
C706885,62,Month-to-month,133.62,7758.94,DSL,No,Mailed Check,0,False
C706886,15,Month-to-month,53.71,779.12,None,No,Mailed Check,0,True
C706887,3,One year,76.77,257.05,Fiber,No,Mailed Check,0,False
C706888,15,One year,70.19,1136.61,DSL,Yes,Credit Card,0,True
C706889,53,Two year,149.24,7153.92,DSL,No,Mailed Check,0,False
C706890,22,Month-to-month,101.95,2006.03,Fiber,Yes,Electronic Check,0,False
C706891,54,Two year,96.78,5646.21,Fiber,Yes,Credit Card,0,False
C706892,62,Month-to-month,118.23,6872.0,DSL,Yes,Credit Card,0,True
C706893,7,Month-to-month,108.58,847.0,DSL,Yes,Electronic Check,1,True
C706894,23,Month-to-month,20.74,498.66,DSL,No,Bank Transfer,0,False
C706895,67,Month-to-month,101.58,6103.84,Fiber,No,Credit Card,1,False
C706896,21,Two year,134.99,3215.75,None,No,Mailed Check,0,False
C706897,56,One year,34.87,2193.07,DSL,No,Mailed Check,0,False
C706898,70,Month-to-month,142.06,10842.63,Fiber,No,Credit Card,0,True
C706899,55,Two year,131.51,7575.84,Fiber,No,Electronic Check,0,True
C706900,49,Two year,36.98,1843.0,Fiber,No,Bank Transfer,0,True
C706901,4,Month-to-month,110.16,393.34,DSL,No,Bank Transfer,0,True
C706902,71,Month-to-month,112.46,7557.38,DSL,No,Mailed Check,0,False
C706903,9,Two year,56.02,496.53,Fiber,No,Credit Card,0,False
C706904,65,One year,49.33,3563.64,DSL,Yes,Credit Card,0,False
C706905,12,Month-to-month,31.76,391.48,None,Yes,Electronic Check,0,False
C706906,34,Month-to-month,37.86,1244.71,Fiber,No,Electronic Check,0,True
C706907,7,Month-to-month,29.54,216.12,DSL,No,Electronic Check,0,True
C706908,49,Month-to-month,62.95,3157.48,Fiber,No,Electronic Check,0,False
C706909,31,Month-to-month,106.03,3199.79,DSL,No,Electronic Check,0,True
